dataset,embedding,clf,coverage,negative_protocol,test_pos_cosine_mean,test_neg_cosine_mean,test_cosine_delta,test_pos_l2_mean,test_neg_l2_mean,test_l2_delta,auroc,auprc,random_auprc_baseline,test_positive_ratio,test_negative_to_positive_ratio,auprc_lift,auprc_gain,precision_at_k,recall_at_k,f1,specificity,delta_auprc_vs_baseline,lift_ratio_vs_baseline,delta_precision_at_k_vs_baseline,delta_recall_at_k_vs_baseline
mHSC-L_Non-Specific_500,scconcept_encoded,lr,442/500,tf_stratified_1to10,0.2052879780530929,0.1055921465158462,0.0996958315372467,24.04754447937012,25.76163101196289,1.7140865325927734,0.651937618147448,0.1941573333669945,0.0909090909090909,0.0909090909090909,10.0,2.13573066703694,0.1032482424579036,0.217391304347826,0.217391304347826,0.1927710843373494,0.9369565217391304,-0.08816213899208261,0.6877220750825478,-0.10869565217391308,-0.10869565217391308
mHSC-L_Non-Specific_500,scconcept_encoded,mlp,442/500,tf_stratified_1to10,0.2052879780530929,0.1055921465158462,0.0996958315372467,24.04754447937012,25.76163101196289,1.7140865325927734,0.5255671077504727,0.1186481417039677,0.0909090909090909,0.0909090909090909,10.0,1.305129558743645,0.0277390507948767,0.0869565217391304,0.0869565217391304,0.0416666666666666,0.9978260869565218,-0.14518706600034198,0.44970549130403115,-0.1304347826086956,-0.1304347826086956
mHSC-L_Non-Specific_500,cl_scratch_v5,lr,442/500,tf_stratified_1to10,0.1454437971115112,0.0105160595849156,0.1349277375265956,1.5399945974349976,1.64585542678833,0.1058608293533325,0.6992911153119091,0.3453521267594635,0.0909090909090909,0.0909090909090909,10.0,3.7988733943540987,0.2544430358503726,0.4130434782608695,0.4130434782608695,0.4186046511627907,0.9521739130434784,0.06303265440038636,1.2232671160571462,0.08695652173913043,0.08695652173913043
mHSC-L_Non-Specific_500,cl_scratch_v5,mlp,442/500,tf_stratified_1to10,0.1454437971115112,0.0105160595849156,0.1349277375265956,1.5399945974349976,1.64585542678833,0.1058608293533325,0.762476370510397,0.3503633345205037,0.0909090909090909,0.0909090909090909,10.0,3.8539966797255416,0.2594542436114128,0.3695652173913043,0.3695652173913043,0.2333333333333333,0.9847826086956522,0.08652812681619404,1.3279627748286327,0.15217391304347833,0.15217391304347833
mHSC-L_Non-Specific_500,minus,lr,442/500,full_candidate,0.1387982666492462,0.0105169638991355,0.1282813027501106,0.7873892784118652,0.8301889896392822,0.0427997112274169,0.7951083948894396,0.1217756236985624,0.0248246087425796,0.0248246087425796,39.28260869565217,4.905439798118177,0.0969510149559828,0.1304347826086956,0.1304347826086956,0.1558441558441558,0.9861649142224682,-0.029680141154446893,0.8040342592224731,-0.0869565217391304,-0.0869565217391304
mHSC-L_Non-Specific_500,minus,mlp,442/500,full_candidate,0.1387982666492462,0.0105169638991355,0.1282813027501106,0.7873892784118652,0.8301889896392822,0.0427997112274169,0.8632131084430115,0.2135967391931741,0.0248246087425796,0.0248246087425796,39.28260869565217,8.604233863585904,0.1887721304505945,0.1956521739130435,0.1956521739130435,0.12,0.9994465965688988,0.08759098708236349,1.6951348300777187,0.021739130434782677,0.021739130434782677
mHSC-L_Non-Specific_500,baseline,lr,442/500,full_candidate,0.1233516037464141,0.023390619084239,0.0999609846621751,0.8800994753837585,0.9004641771316528,0.0203647017478942,0.7853516517889368,0.1514557648530093,0.0248246087425796,0.0248246087425796,39.28260869565217,6.101033310274484,0.1266311561104297,0.217391304347826,0.217391304347826,0.2022471910112359,0.9811842833425568,0.0,1.0,0.0,0.0
mHSC-L_Non-Specific_500,baseline,mlp,442/500,full_candidate,0.1233516037464141,0.023390619084239,0.0999609846621751,0.8800994753837585,0.9004641771316528,0.0203647017478942,0.7890209571473257,0.1260057521108106,0.0248246087425796,0.0248246087425796,39.28260869565217,5.075840405681132,0.101181143368231,0.1739130434782608,0.1739130434782608,0.0416666666666666,0.9994465965688988,0.0,1.0,0.0,0.0
mHSC-L_Non-Specific_500,scGPT_human,lr,442/500,full_candidate,0.1257637739181518,0.013469117693603,0.1122946562245488,2.053351163864136,2.1910433769226074,0.1376922130584716,0.8473929886191381,0.3155606462563513,0.0248246087425796,0.0248246087425796,39.28260869565217,12.711606032891716,0.2907360375137717,0.3043478260869565,0.3043478260869565,0.2933333333333333,0.9900387382401772,0.16410488140334198,2.0835169038471983,0.08695652173913049,0.08695652173913049
mHSC-L_Non-Specific_500,scGPT_human,mlp,442/500,full_candidate,0.1257637739181518,0.013469117693603,0.1122946562245488,2.053351163864136,2.1910433769226074,0.1376922130584716,0.8493780226654797,0.3181447544811969,0.0248246087425796,0.0248246087425796,39.28260869565217,12.815700653340388,0.2933201457386173,0.2608695652173913,0.2608695652173913,0.2264150943396226,0.9994465965688988,0.19213900237038628,2.524843105586303,0.08695652173913049,0.08695652173913049
mHSC-L_Non-Specific_500,v4_bias_rec_best,lr,442/500,full_candidate,0.1439696848392486,0.0236210580915212,0.1203486267477274,1.563238501548767,1.6154651641845703,0.0522266626358032,0.8313683501359447,0.2678121994962045,0.0248246087425796,0.0248246087425796,39.28260869565217,10.788174036227542,0.2429875907536249,0.3260869565217391,0.3260869565217391,0.3111111111111111,0.9833978970669618,0.1163564346431952,1.7682535871521385,0.10869565217391308,0.10869565217391308
mHSC-L_Non-Specific_500,v4_bias_rec_best,mlp,442/500,full_candidate,0.1439696848392486,0.0236210580915212,0.1203486267477274,1.563238501548767,1.6154651641845703,0.0522266626358032,0.8532157551550733,0.252800238875658,0.0248246087425796,0.0248246087425796,39.28260869565217,10.183453100795528,0.2279756301330784,0.2608695652173913,0.2608695652173913,0.1818181818181818,0.9977863862755948,0.1267944867648474,2.006259513084317,0.08695652173913049,0.08695652173913049
mHSC-L_Non-Specific_500,v4_plain_best,lr,442/500,full_candidate,0.1512100845575332,0.0212185755372047,0.1299915090203285,1.5273480415344238,1.624080777168274,0.0967327356338501,0.811698467313106,0.2811312223840141,0.0248246087425796,0.0248246087425796,39.28260869565217,11.324699023425612,0.2563066136414346,0.3478260869565217,0.3478260869565217,0.325,0.9883785279468732,0.12967545753100482,1.85619360647551,0.13043478260869568,0.13043478260869568
mHSC-L_Non-Specific_500,v4_plain_best,mlp,442/500,full_candidate,0.1512100845575332,0.0212185755372047,0.1299915090203285,1.5273480415344238,1.624080777168274,0.0967327356338501,0.8866004186617262,0.2723944700520081,0.0248246087425796,0.0248246087425796,39.28260869565217,10.972759847964587,0.2475698613094285,0.3043478260869565,0.3043478260869565,0.1568627450980392,0.9994465965688988,0.1463887179411975,2.1617621853680293,0.13043478260869568,0.13043478260869568
mHSC-L_Non-Specific_500,v4_type_pe_best,lr,442/500,full_candidate,0.1450305432081222,0.0256024412810802,0.119428101927042,1.54478657245636,1.627115249633789,0.0823286771774292,0.8339067876133875,0.2838255087027292,0.0248246087425796,0.0248246087425796,39.28260869565217,11.433231904916461,0.2590008999601496,0.2826086956521739,0.2826086956521739,0.2921348314606741,0.9833978970669618,0.13236974384971992,1.8739828687154116,0.0652173913043479,0.0652173913043479
