dataset,context,embedding,method,fold_id,pearson_r,mse,sign_acc,n_train,n_test
norman,dataset::all,v4_bias_rec_best,frozen_mlp,3,0.1157478978391736,1.210409164428711,0.5462890625,80,20
norman,dataset::all,v4_bias_rec_best,frozen_mlp,4,0.0460073128342628,1.2740728855133057,0.5232421875,80,20
norman,dataset::all,v4_bias_rec_best,frozen_backbone_trainable_head,0,0.0691738437861204,1.2167320251464844,0.5287109375,80,20
norman,dataset::all,v4_bias_rec_best,frozen_backbone_trainable_head,1,0.1028694195672869,2.0643534660339355,0.5375,80,20
norman,dataset::all,v4_bias_rec_best,frozen_backbone_trainable_head,2,0.142891504894942,1.2535407543182373,0.5666015625,80,20
norman,dataset::all,v4_bias_rec_best,frozen_backbone_trainable_head,3,0.1265139788389206,0.9840984344482422,0.55234375,80,20
norman,dataset::all,v4_bias_rec_best,frozen_backbone_trainable_head,4,0.0975480150431394,0.9513160586357116,0.5330078125,80,20
norman,dataset::all,v4_plain_best,frozen_linear,0,0.0410809597698971,1.5407849550247192,0.4998046875,80,20
norman,dataset::all,v4_plain_best,frozen_linear,1,0.0811649420298636,2.448815107345581,0.533984375,80,20
norman,dataset::all,v4_plain_best,frozen_linear,2,0.1006526480428874,1.6145553588867188,0.5353515625,80,20
norman,dataset::all,v4_plain_best,frozen_linear,3,0.0681618338450789,1.2645882368087769,0.5302734375,80,20
norman,dataset::all,v4_plain_best,frozen_linear,4,0.1176399562507867,1.2559319734573364,0.550390625,80,20
norman,dataset::all,v4_plain_best,frozen_mlp,0,0.0363360302057117,1.4822674989700315,0.5017578125,80,20
norman,dataset::all,v4_plain_best,frozen_mlp,1,0.0472750287503004,2.396352529525757,0.509375,80,20
norman,dataset::all,v4_plain_best,frozen_mlp,2,0.1391682994551956,1.378431797027588,0.5697265625,80,20
norman,dataset::all,v4_plain_best,frozen_mlp,3,0.0734275255352258,1.104228138923645,0.5314453125,80,20
norman,dataset::all,v4_plain_best,frozen_mlp,4,0.0585019194637425,1.1897470951080322,0.533203125,80,20
norman,dataset::all,v4_plain_best,frozen_backbone_trainable_head,0,0.0590814501978457,1.1443958282470703,0.498828125,80,20
norman,dataset::all,v4_plain_best,frozen_backbone_trainable_head,1,0.1121538707986474,2.097350597381592,0.5390625,80,20
norman,dataset::all,v4_plain_best,frozen_backbone_trainable_head,2,0.1249281100928783,1.241877555847168,0.5517578125,80,20
norman,dataset::all,v4_plain_best,frozen_backbone_trainable_head,3,0.0607014167122542,0.8847662210464478,0.524609375,80,20
norman,dataset::all,v4_plain_best,frozen_backbone_trainable_head,4,0.1487738041207194,0.8707641363143921,0.5623046875,80,20
norman,dataset::all,v4_type_pe_best,frozen_linear,0,0.0312419724185019,1.5745079517364502,0.5134765625,80,20
norman,dataset::all,v4_type_pe_best,frozen_linear,1,-0.0080399485304951,2.781211376190185,0.494921875,80,20
norman,dataset::all,v4_type_pe_best,frozen_linear,2,0.1360167413949966,1.7596515417099,0.55703125,80,20
norman,dataset::all,v4_type_pe_best,frozen_linear,3,-0.0481032854877412,1.6389316320419312,0.4689453125,80,20
norman,dataset::all,v4_type_pe_best,frozen_linear,4,0.0859653146006167,1.2380306720733645,0.53359375,80,20
norman,dataset::all,v4_type_pe_best,frozen_mlp,0,0.016018886398524,1.522330641746521,0.5072265625,80,20
norman,dataset::all,v4_type_pe_best,frozen_mlp,1,0.0190665418282151,2.4354069232940674,0.501953125,80,20
norman,dataset::all,v4_type_pe_best,frozen_mlp,2,0.0971224616281688,1.450855016708374,0.5427734375,80,20
norman,dataset::all,v4_type_pe_best,frozen_mlp,3,-0.0361445603892207,1.334001898765564,0.4759765625,80,20
norman,dataset::all,v4_type_pe_best,frozen_mlp,4,0.1282210003584623,1.116124391555786,0.5521484375,80,20
norman,dataset::all,v4_type_pe_best,frozen_backbone_trainable_head,0,0.0591498184949159,1.1521685123443604,0.526171875,80,20
norman,dataset::all,v4_type_pe_best,frozen_backbone_trainable_head,1,0.0402564337477088,2.185452938079834,0.5138671875,80,20
norman,dataset::all,v4_type_pe_best,frozen_backbone_trainable_head,2,0.1996383997611701,1.2257598638534546,0.5732421875,80,20
norman,dataset::all,v4_type_pe_best,frozen_backbone_trainable_head,3,-0.0439423562958836,1.0956971645355225,0.4740234375,80,20
norman,dataset::all,v4_type_pe_best,frozen_backbone_trainable_head,4,0.1587700122967362,0.8625229597091675,0.5673828125,80,20
norman,dataset::all,scconcept,frozen_linear,0,0.0894530735909938,1.0617082118988037,0.5392578125,80,20
norman,dataset::all,scconcept,frozen_linear,1,0.1165620205923914,2.0832228660583496,0.5408203125,80,20
norman,dataset::all,scconcept,frozen_linear,2,0.1134056004229933,1.109623908996582,0.542578125,80,20
norman,dataset::all,scconcept,frozen_linear,3,0.103445469494909,0.7905682325363159,0.548046875,80,20
norman,dataset::all,scconcept,frozen_linear,4,0.1388532884418964,0.7857838869094849,0.5640625,80,20
norman,dataset::all,scconcept,frozen_mlp,0,0.060116287600249,1.2784123420715332,0.5259765625,80,20
norman,dataset::all,scconcept,frozen_mlp,1,-0.0244896655902266,2.525658130645752,0.4955078125,80,20
norman,dataset::all,scconcept,frozen_mlp,2,0.014648353960365,1.367541790008545,0.512109375,80,20
norman,dataset::all,scconcept,frozen_mlp,3,0.0100422875490039,1.016298532485962,0.517578125,80,20
norman,dataset::all,scconcept,frozen_mlp,4,0.016099343355745,1.075615644454956,0.49296875,80,20
norman,dataset::all,scconcept,frozen_backbone_trainable_head,0,0.0981072953902185,1.0128581523895264,0.5443359375,80,20
norman,dataset::all,scconcept,frozen_backbone_trainable_head,1,0.1264030866324901,2.056124210357666,0.542578125,80,20
norman,dataset::all,scconcept,frozen_backbone_trainable_head,2,0.0767097139731049,1.0975582599639893,0.5439453125,80,20
norman,dataset::all,scconcept,frozen_backbone_trainable_head,3,0.0690853531472384,0.7915282249450684,0.530078125,80,20
norman,dataset::all,scconcept,frozen_backbone_trainable_head,4,0.1074893645010888,0.784132182598114,0.5484375,80,20
norman,dataset::all,scconcept_encoded,frozen_linear,0,-0.0063893655315041,2.158972978591919,0.515234375,80,20
norman,dataset::all,scconcept_encoded,frozen_linear,1,-0.0362992548383772,3.147678852081299,0.492578125,80,20
norman,dataset::all,scconcept_encoded,frozen_linear,2,0.07740269144997,2.43114709854126,0.53203125,80,20
norman,dataset::all,scconcept_encoded,frozen_linear,3,0.0930774601176381,1.6290550231933594,0.5423828125,80,20
norman,dataset::all,scconcept_encoded,frozen_linear,4,-0.0027090552262961,1.522017478942871,0.5083984375,80,20
norman,dataset::all,scconcept_encoded,frozen_mlp,0,0.00645894985646,1.5129673480987549,0.5009765625,80,20
norman,dataset::all,scconcept_encoded,frozen_mlp,1,0.0152808425948023,2.7927849292755127,0.508984375,80,20
norman,dataset::all,scconcept_encoded,frozen_mlp,2,0.0164707519114017,1.843571305274964,0.5177734375,80,20
norman,dataset::all,scconcept_encoded,frozen_mlp,3,0.0793552896939218,1.1737709045410156,0.5462890625,80,20
norman,dataset::all,scconcept_encoded,frozen_mlp,4,0.0190878686495125,1.2187747955322266,0.516796875,80,20
norman,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,0,0.0367329047992825,1.3716928958892822,0.5060546875,80,20
norman,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,1,-0.0055307146161794,2.6954245567321777,0.5041015625,80,20
norman,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,2,0.0421021848451346,1.5797933340072632,0.51953125,80,20
norman,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,3,0.0335797606036067,1.0878928899765017,0.5154296875,80,20
norman,dataset::all,scconcept_encoded,frozen_backbone_trainable_head,4,-0.0501231950707733,1.2275110483169556,0.4876953125,80,20
norman,dataset::all,cl_scratch_v5,frozen_linear,0,0.0632607035338878,1.5020681619644165,0.5193359375,80,20
norman,dataset::all,cl_scratch_v5,frozen_linear,1,0.1676155096851289,2.294597148895264,0.5533203125,80,20
norman,dataset::all,cl_scratch_v5,frozen_linear,2,0.2117506487760692,1.4350298643112185,0.5841796875,80,20
norman,dataset::all,cl_scratch_v5,frozen_linear,3,-0.039087080117315,1.3690959215164185,0.4841796875,80,20
norman,dataset::all,cl_scratch_v5,frozen_linear,4,0.2426147285848856,1.0887969732284546,0.59921875,80,20
norman,dataset::all,cl_scratch_v5,frozen_mlp,0,0.0643366223201155,1.4037697315216064,0.5263671875,80,20
norman,dataset::all,cl_scratch_v5,frozen_mlp,1,0.1231555727310478,2.284060001373291,0.551953125,80,20
norman,dataset::all,cl_scratch_v5,frozen_mlp,2,0.1541070262901485,1.3300780057907104,0.559375,80,20
norman,dataset::all,cl_scratch_v5,frozen_mlp,3,0.0474115706980228,1.1351395845413208,0.512890625,80,20
norman,dataset::all,cl_scratch_v5,frozen_mlp,4,0.1960683912038803,0.9543280601501464,0.575390625,80,20
norman,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,0,0.0737679727375507,1.154075264930725,0.522265625,80,20
norman,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,1,0.191371645592153,2.021944046020508,0.5708984375,80,20
norman,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,2,0.2472200421616435,1.1100112199783323,0.591015625,80,20
norman,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,3,-0.0232927207835018,0.9361337423324584,0.4810546875,80,20
norman,dataset::all,cl_scratch_v5,frozen_backbone_trainable_head,4,0.3194566920399665,0.7332988977432251,0.6318359375,80,20
adamson,dataset::all,cl_v6_fair,frozen_linear,0,0.0949210343261559,1.4082783460617063,0.5317708333333333,60,15
adamson,dataset::all,cl_v6_fair,frozen_linear,1,0.0540180852015813,1.1737442016601562,0.5276041666666667,60,15
adamson,dataset::all,cl_v6_fair,frozen_linear,2,0.1342168137431144,1.5877835750579834,0.5502604166666667,60,15
adamson,dataset::all,cl_v6_fair,frozen_linear,3,0.139510486399134,0.9215927124023438,0.5411458333333333,60,15
adamson,dataset::all,cl_v6_fair,frozen_linear,4,0.12119810556372,2.235639333724976,0.53203125,60,15
adamson,dataset::all,cl_v6_fair,frozen_mlp,0,0.0528072031835714,1.3141839504241943,0.5388020833333333,60,15
adamson,dataset::all,cl_v6_fair,frozen_mlp,1,0.1295469249288241,1.0695773363113403,0.54375,60,15
adamson,dataset::all,cl_v6_fair,frozen_mlp,2,0.224818363537391,1.3027074337005615,0.5765625,60,15
adamson,dataset::all,cl_v6_fair,frozen_mlp,3,0.1419051734109719,0.7321604490280151,0.5533854166666666,60,15
adamson,dataset::all,cl_v6_fair,frozen_mlp,4,0.1469189135978619,1.8803164958953853,0.56953125,60,15
adamson,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,0,0.1173662886023521,1.1025086641311646,0.5541666666666667,60,15
adamson,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,1,0.1486277282238006,0.9497032761573792,0.5559895833333334,60,15
adamson,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,2,0.2181154162933429,1.2753384113311768,0.5924479166666666,60,15
adamson,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,3,0.207334221402804,0.6257032155990601,0.56796875,60,15
adamson,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,4,0.1550544584790865,1.9105987548828125,0.54296875,60,15
dixit,dataset::all,cl_v6_fair,frozen_linear,0,0.9668341875076294,0.4621363878250122,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,1,-0.8946971893310547,1.6652663946151731,0.01953125,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,2,0.979401707649231,0.5920463800430298,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,3,0.9315451979637146,0.3309199810028076,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,4,0.987378716468811,0.3053975403308868,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,5,-0.9737740755081176,2.466386079788208,0.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,6,0.9327579140663148,0.2073811739683151,0.99609375,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,7,0.9468773603439332,0.8607547283172607,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,8,0.9854391813278198,0.5467908382415771,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,9,-0.9901002645492554,2.93634033203125,0.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,10,-0.9884651899337769,2.2454545497894287,0.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,11,0.9907325506210328,0.0257374383509159,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,12,0.9856725335121156,0.254521369934082,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,13,0.9941242933273317,0.0292602963745594,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,14,0.9850086569786072,0.3096099495887756,0.99609375,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,15,0.9747990369796752,0.0458017736673355,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,16,0.980897068977356,0.2314492762088775,1.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,17,-0.9823192358016968,4.336995124816895,0.0,18,1
dixit,dataset::all,cl_v6_fair,frozen_linear,18,0.987792670726776,0.0305045992136001,1.0,18,1
norman,dataset::all,cl_v6_fair,frozen_linear,0,0.0306697179563343,1.64236319065094,0.4966796875,80,20
norman,dataset::all,cl_v6_fair,frozen_linear,1,0.1173274223227053,2.500227212905884,0.5443359375,80,20
norman,dataset::all,cl_v6_fair,frozen_linear,2,0.1864568596705794,1.4343656301498413,0.569921875,80,20
norman,dataset::all,cl_v6_fair,frozen_linear,3,-0.0766760181635618,1.4556843042373655,0.455078125,80,20
norman,dataset::all,cl_v6_fair,frozen_linear,4,0.2341769059188664,1.2296079397201538,0.5943359375,80,20
norman,dataset::all,cl_v6_fair,frozen_mlp,0,0.0132967285811901,1.4825061559677124,0.496484375,80,20
norman,dataset::all,cl_v6_fair,frozen_mlp,1,0.1212171498686075,2.359778881072998,0.54765625,80,20
norman,dataset::all,cl_v6_fair,frozen_mlp,2,0.0993275603279471,1.3925265073776243,0.5455078125,80,20
norman,dataset::all,cl_v6_fair,frozen_mlp,3,0.0093393289484083,1.152077078819275,0.4892578125,80,20
norman,dataset::all,cl_v6_fair,frozen_mlp,4,0.2618306702468544,0.8938156366348267,0.608203125,80,20
norman,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,0,0.0580900771543383,1.177903413772583,0.5115234375,80,20
norman,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,1,0.1934855789877474,2.0645499229431152,0.5794921875,80,20
norman,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,2,0.2308008564636111,1.1051830053329468,0.587109375,80,20
norman,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,3,-0.0575068168342113,0.9931516647338868,0.4529296875,80,20
norman,dataset::all,cl_v6_fair,frozen_backbone_trainable_head,4,0.3151668287813663,0.7756404280662537,0.6279296875,80,20
adamson,dataset::all,cl_v7_fair,frozen_linear,0,0.0057328194379806,1.4311224222183228,0.50390625,60,15
adamson,dataset::all,cl_v7_fair,frozen_linear,1,0.0411294817924499,1.19162118434906,0.52578125,60,15
adamson,dataset::all,cl_v7_fair,frozen_linear,2,0.1033246276900172,1.6505857706069946,0.5526041666666667,60,15
adamson,dataset::all,cl_v7_fair,frozen_linear,3,0.1735254113562405,0.8716434240341187,0.5526041666666667,60,15
adamson,dataset::all,cl_v7_fair,frozen_linear,4,0.1449481559296449,2.184918165206909,0.5424479166666667,60,15
adamson,dataset::all,cl_v7_fair,frozen_mlp,0,0.0701244585216045,1.2682476043701172,0.5372395833333333,60,15
adamson,dataset::all,cl_v7_fair,frozen_mlp,1,0.1036062881350517,1.05682373046875,0.5356770833333333,60,15
adamson,dataset::all,cl_v7_fair,frozen_mlp,2,0.1623424972097079,1.4120603799819946,0.5536458333333333,60,15
adamson,dataset::all,cl_v7_fair,frozen_mlp,3,0.177398257702589,0.6797134280204773,0.5734375,60,15
adamson,dataset::all,cl_v7_fair,frozen_mlp,4,0.1407237832744916,1.96524441242218,0.5598958333333334,60,15
adamson,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,0,0.0383197747170925,1.1540710926055908,0.525,60,15
adamson,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,1,0.1468133839468161,0.9283649325370787,0.5513020833333333,60,15
adamson,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,2,0.1787454754114151,1.3764808177947998,0.5809895833333333,60,15
adamson,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,3,0.2412432093173265,0.5796986818313599,0.5817708333333333,60,15
adamson,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,4,0.174673623094956,1.933666467666626,0.5544270833333333,60,15
dixit,dataset::all,cl_v7_fair,frozen_linear,0,0.937551975250244,0.6880042552947998,0.99609375,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,1,-0.7558800578117371,1.5092532634735107,0.1171875,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,2,0.9601023197174072,0.8383385539054871,1.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,3,0.913683295249939,0.3688803017139435,0.9921875,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,4,0.9884295463562012,0.2672470211982727,1.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,5,-0.9638514518737792,2.333078384399414,0.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,6,0.9318620562553406,0.2036485522985458,0.99609375,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,7,0.4734835028648376,1.2694287300109863,0.72265625,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,8,0.9905221462249756,0.438801646232605,1.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,9,-0.989414930343628,2.4888124465942383,0.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,10,-0.9896653294563292,2.7825984954833984,0.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,11,0.989814817905426,0.0572288297116756,1.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,12,0.9793895483016968,0.3700737357139587,1.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,13,0.9941521286964417,0.0624241642653942,1.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,14,0.9879528284072876,0.304990142583847,1.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,15,0.9747610688209534,0.046908188611269,1.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,16,0.9794398546218872,0.3199778795242309,1.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,17,-0.9821573495864868,4.409433364868164,0.0,18,1
dixit,dataset::all,cl_v7_fair,frozen_linear,18,0.988200545310974,0.1019956767559051,1.0,18,1
norman,dataset::all,cl_v7_fair,frozen_linear,0,0.0160631360486149,1.6756004095077517,0.4951171875,80,20
norman,dataset::all,cl_v7_fair,frozen_linear,1,0.0891676100902259,2.5603950023651123,0.540234375,80,20
norman,dataset::all,cl_v7_fair,frozen_linear,2,0.1931786857545376,1.489569902420044,0.5857421875,80,20
norman,dataset::all,cl_v7_fair,frozen_linear,3,-0.1089186905883252,1.5549676418304443,0.426171875,80,20
norman,dataset::all,cl_v7_fair,frozen_linear,4,0.2152737440075725,1.2543489933013916,0.5876953125,80,20
norman,dataset::all,cl_v7_fair,frozen_mlp,0,-0.0091272565536201,1.515629768371582,0.4935546875,80,20
norman,dataset::all,cl_v7_fair,frozen_mlp,1,0.1338740905746817,2.3366036415100098,0.548828125,80,20
norman,dataset::all,cl_v7_fair,frozen_mlp,2,0.1176142419688403,1.4109249114990234,0.5484375,80,20
norman,dataset::all,cl_v7_fair,frozen_mlp,3,0.0049078000709414,1.1488441228866575,0.4947265625,80,20
norman,dataset::all,cl_v7_fair,frozen_mlp,4,0.2497011104598641,0.9529978036880492,0.6076171875,80,20
norman,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,0,0.0264528522267937,1.2348027229309082,0.495703125,80,20
norman,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,1,0.1068846019916236,2.2033441066741943,0.541796875,80,20
norman,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,2,0.2436251394450664,1.1141639947891235,0.5994140625,80,20
norman,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,3,-0.0956577133387327,1.026609182357788,0.4390625,80,20
norman,dataset::all,cl_v7_fair,frozen_backbone_trainable_head,4,0.3196109136566519,0.782496988773346,0.6283203125,80,20
adamson,dataset::all,cl_v6_tau01,frozen_linear,0,0.0540182515978813,1.410743236541748,0.5252604166666667,60,15
adamson,dataset::all,cl_v6_tau01,frozen_linear,1,0.0701917657007773,1.2246334552764893,0.5190104166666667,60,15
adamson,dataset::all,cl_v6_tau01,frozen_linear,2,0.1801893992970387,1.4862442016601562,0.5729166666666666,60,15
adamson,dataset::all,cl_v6_tau01,frozen_linear,3,0.1236422618230183,0.9093067049980164,0.5471354166666667,60,15
adamson,dataset::all,cl_v6_tau01,frozen_linear,4,0.1958308553944031,2.002089262008667,0.559375,60,15
adamson,dataset::all,cl_v6_tau01,frozen_mlp,0,0.0536086561779181,1.310617208480835,0.5390625,60,15
adamson,dataset::all,cl_v6_tau01,frozen_mlp,1,0.1092432136336962,1.0727657079696655,0.5466145833333333,60,15
adamson,dataset::all,cl_v6_tau01,frozen_mlp,2,0.2312063425779342,1.2752079963684082,0.5875,60,15
adamson,dataset::all,cl_v6_tau01,frozen_mlp,3,0.1268461567660172,0.7276633977890015,0.55859375,60,15
adamson,dataset::all,cl_v6_tau01,frozen_mlp,4,0.1697407690187295,1.807608246803284,0.5794270833333334,60,15
adamson,dataset::all,cl_v6_tau01,frozen_backbone_trainable_head,0,0.0956120463709036,1.1487011909484863,0.5515625,60,15
adamson,dataset::all,cl_v6_tau01,frozen_backbone_trainable_head,1,0.1796197856465975,0.9525983333587646,0.5638020833333334,60,15
adamson,dataset::all,cl_v6_tau01,frozen_backbone_trainable_head,2,0.2425581395626068,1.2117687463760376,0.6088541666666667,60,15
adamson,dataset::all,cl_v6_tau01,frozen_backbone_trainable_head,3,0.1835712566971779,0.6392062902450562,0.5697916666666667,60,15
adamson,dataset::all,cl_v6_tau01,frozen_backbone_trainable_head,4,0.258562245965004,1.698170781135559,0.5908854166666667,60,15
adamson,dataset::all,cl_v6_tau02,frozen_linear,0,0.0316114434351523,1.5004310607910156,0.5125,60,15
adamson,dataset::all,cl_v6_tau02,frozen_linear,1,0.0709692838291327,1.1955816745758057,0.5283854166666667,60,15
adamson,dataset::all,cl_v6_tau02,frozen_linear,2,0.1714906991148988,1.573035717010498,0.57109375,60,15
adamson,dataset::all,cl_v6_tau02,frozen_linear,3,0.1674528754005829,0.8531234860420227,0.5625,60,15
adamson,dataset::all,cl_v6_tau02,frozen_linear,4,0.159175468608737,2.147893190383911,0.5486979166666667,60,15
adamson,dataset::all,cl_v6_tau02,frozen_mlp,0,0.0482759527862072,1.3613808155059814,0.54140625,60,15
adamson,dataset::all,cl_v6_tau02,frozen_mlp,1,0.1143078298618396,1.052542805671692,0.53671875,60,15
adamson,dataset::all,cl_v6_tau02,frozen_mlp,2,0.2443490639328956,1.2672836780548096,0.59296875,60,15
adamson,dataset::all,cl_v6_tau02,frozen_mlp,3,0.1721192379171649,0.7103456854820251,0.5705729166666667,60,15
adamson,dataset::all,cl_v6_tau02,frozen_mlp,4,0.1510881848633289,1.92547607421875,0.56484375,60,15
adamson,dataset::all,cl_v6_tau02,frozen_backbone_trainable_head,0,0.0893961732586225,1.1522456407546997,0.53359375,60,15
adamson,dataset::all,cl_v6_tau02,frozen_backbone_trainable_head,1,0.1522328032801548,0.91865473985672,0.5591145833333333,60,15
adamson,dataset::all,cl_v6_tau02,frozen_backbone_trainable_head,2,0.2726308022936185,1.2191728353500366,0.6216145833333333,60,15
adamson,dataset::all,cl_v6_tau02,frozen_backbone_trainable_head,3,0.2040836895505587,0.603672444820404,0.5705729166666667,60,15
adamson,dataset::all,cl_v6_tau02,frozen_backbone_trainable_head,4,0.2160866676829755,1.842588305473328,0.5682291666666667,60,15
dixit,dataset::all,cl_v6_tau01,frozen_linear,0,0.9702566862106324,0.4461755752563476,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,1,-0.9407504796981812,1.814956545829773,0.00390625,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,2,0.978214144706726,0.4629743099212646,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,3,0.5663616061210632,0.57813560962677,0.8125,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,4,0.9791172742843628,0.5500708222389221,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,5,-0.9828140139579772,2.67043685913086,0.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,6,0.9320989847183228,0.2463403642177581,0.99609375,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,7,0.9636232852935792,0.7672577500343323,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,8,0.9877923130989076,0.4501470029354095,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,9,-0.9897871613502502,3.2783637046813965,0.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,10,-0.9895777702331544,2.81558609008789,0.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,11,0.9907777905464172,0.0236564986407756,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,12,0.9775179028511048,0.379132330417633,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,13,0.9940372705459596,0.0893454924225807,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,14,0.980105459690094,0.4310240149497986,0.99609375,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,15,0.9750008583068848,0.05451450496912,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,16,0.9812465906143188,0.278783917427063,1.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,17,-0.9824293851852416,4.686526298522949,0.0,18,1
dixit,dataset::all,cl_v6_tau01,frozen_linear,18,0.9882127046585084,0.0378605686128139,1.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,0,0.9682210683822632,0.4472672045230865,1.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,1,-0.9601296186447144,2.003572463989258,0.00390625,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,2,0.9810506105422974,0.4391339421272278,1.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,3,0.9511343836784364,0.2771832048892975,1.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,4,0.9834548830986024,0.4545580744743347,1.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,5,-0.9766860008239746,2.5279459953308105,0.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,6,0.931528091430664,0.2525829076766968,0.99609375,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,7,0.9432666301727296,0.8382525444030762,1.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,8,0.9894073009490968,0.4076150953769684,1.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,9,-0.989139974117279,2.989015579223633,0.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,10,-0.9879412651062012,2.6258232593536377,0.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,11,0.9891369342803956,0.0528011210262775,1.0,18,1
dixit,dataset::all,cl_v6_tau02,frozen_linear,12,0.9719563722610474,0.4080163240432739,1.0,18,1
