task,source_file,setting,embedding,comparator,metric,value,comparator_value,delta_vs_comparator_positive_is_better,metric_direction,is_failure,is_improvement,failure_magnitude,improvement_magnitude,small_test_warning,small_train_warning,diagnostic_only,severity_if_negative,direction
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=strict;clf=mlp;seed=3;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,auroc,0.660324,0.450607,0.20971700000000004,higher_is_better,False,True,0,0.20971700000000004,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mDC;direction=mESC->mDC;protocol=strict;clf=mlp;seed=3;n_common_genes=5173;retained_fraction=0.7018043684710351;n_train_edges=309;n_test_edges=448;oov_train_count=5173;oov_test_count=329;oov_train_rate=1.0;oov_test_rate=0.0635994587280108;oov_policy=mean_embedding,baseline,scGPT_human,auroc,0.671608,0.463668,0.20793999999999996,higher_is_better,False,True,0,0.20793999999999996,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-GM;direction=hHep->mHSC-GM;protocol=strict;clf=lr;seed=1;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=323;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,baseline,scGPT_human,auroc,0.725999,0.529219,0.19677999999999995,higher_is_better,False,True,0,0.19677999999999995,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=strict;clf=lr;seed=4;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,auroc,0.659514,0.463563,0.19595100000000004,higher_is_better,False,True,0,0.19595100000000004,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mDC;direction=mESC->mDC;protocol=strict;clf=mlp;seed=1;n_common_genes=5173;retained_fraction=0.7018043684710351;n_train_edges=309;n_test_edges=448;oov_train_count=5173;oov_test_count=329;oov_train_rate=1.0;oov_test_rate=0.0635994587280108;oov_policy=mean_embedding,baseline,scGPT_human,auroc,0.518744,0.329497,0.189247,higher_is_better,False,True,0,0.189247,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=strict;clf=lr;seed=1;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,auroc,0.707287,0.519433,0.18785399999999997,higher_is_better,False,True,0,0.18785399999999997,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hHep;direction=mHSC-GM->hHep;protocol=strict;clf=lr;seed=4;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1303;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,baseline,scGPT_human,auroc,0.814129,0.628429,0.18569999999999998,higher_is_better,False,True,0,0.18569999999999998,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hESC;direction=mDC->hESC;protocol=strict;clf=mlp;seed=1;n_common_genes=4819;retained_fraction=0.6537783204449871;n_train_edges=2787;n_test_edges=97;oov_train_count=280;oov_test_count=280;oov_train_rate=0.0581033409421041;oov_test_rate=0.0581033409421041;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.402174,0.584313,-0.182139,higher_is_better,True,False,0.182139,0,False,False,False,0.182139,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hHep;direction=mHSC-L->hHep;protocol=strict;clf=mlp;seed=3;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1453;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.454475,0.625772,-0.17129699999999998,higher_is_better,True,False,0.17129699999999998,0,False,False,False,0.17129699999999998,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=mHSC-E;direction=mDC->mHSC-E;protocol=strict;clf=lr;seed=1;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=983;n_test_edges=351;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.529662,0.656957,-0.12729500000000005,higher_is_better,True,False,0.12729500000000005,0,False,False,False,0.12729500000000005,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hHep;direction=mHSC-L->hHep;protocol=strict;clf=mlp;seed=1;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1453;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.531636,0.652006,-0.12036999999999998,higher_is_better,True,False,0.12036999999999998,0,False,False,False,0.12036999999999998,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=mHSC-E;direction=mDC->mHSC-E;protocol=strict;clf=lr;seed=4;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=983;n_test_edges=351;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.499708,0.615035,-0.11532700000000001,higher_is_better,True,False,0.11532700000000001,0,False,False,False,0.11532700000000001,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mDC;direction=mHSC-GM->mDC;protocol=strict;clf=mlp;seed=1;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=1969;n_test_edges=257;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.506424,0.608909,-0.10248500000000005,higher_is_better,True,False,0.10248500000000005,0,False,False,False,0.10248500000000005,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mDC;direction=mHSC-GM->mDC;protocol=strict;clf=lr;seed=3;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=1969;n_test_edges=257;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.503532,0.603824,-0.10029200000000005,higher_is_better,True,False,0.10029200000000005,0,False,False,False,0.10029200000000005,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=mDC;direction=mHSC-E->mDC;protocol=strict;clf=lr;seed=2;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=1295;n_test_edges=257;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.56747,0.667306,-0.09983599999999992,higher_is_better,True,False,0.09983599999999992,0,False,False,False,0.09983599999999992,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hESC;direction=mDC->hESC;protocol=strict;clf=mlp;seed=2;n_common_genes=4819;retained_fraction=0.6537783204449871;n_train_edges=2787;n_test_edges=97;oov_train_count=280;oov_test_count=280;oov_train_rate=0.0581033409421041;oov_test_rate=0.0581033409421041;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.483843,0.582844,-0.099001,higher_is_better,True,False,0.099001,0,False,False,False,0.099001,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mDC;direction=mHSC-GM->mDC;protocol=strict;clf=lr;seed=1;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=1969;n_test_edges=257;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.489618,0.587444,-0.09782599999999997,higher_is_better,True,False,0.09782599999999997,0,False,False,False,0.09782599999999997,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=strict;clf=lr;seed=1;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.653239,0.45587,0.19736900000000002,higher_is_better,False,True,0,0.19736900000000002,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hHep;direction=mHSC-GM->hHep;protocol=strict;clf=lr;seed=4;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1303;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.697531,0.530093,0.16743799999999998,higher_is_better,False,True,0,0.16743799999999998,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hHep;direction=mHSC-GM->hHep;protocol=strict;clf=lr;seed=2;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1303;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.675154,0.516204,0.15895000000000004,higher_is_better,False,True,0,0.15895000000000004,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=strict;clf=lr;seed=2;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.602834,0.452632,0.150202,higher_is_better,False,True,0,0.150202,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=strict;clf=lr;seed=4;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.618219,0.476721,0.14149799999999996,higher_is_better,False,True,0,0.14149799999999996,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=strict;clf=lr;seed=3;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.595142,0.471255,0.12388699999999997,higher_is_better,False,True,0,0.12388699999999997,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hESC;direction=mHSC-GM->hESC;protocol=native;clf=mlp;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=1561;oov_train_rate=0.1820663586728265;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.701032,0.581789,0.11924299999999999,higher_is_better,False,True,0,0.11924299999999999,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=native;clf=mlp;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=1561;oov_train_rate=0.1820663586728265;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.696022,0.577735,0.11828700000000003,higher_is_better,False,True,0,0.11828700000000003,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mHSC-GM;direction=hESC->mHSC-GM;protocol=strict;clf=mlp;seed=3;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=412;n_test_edges=518;oov_train_count=49;oov_test_count=50;oov_train_rate=0.0172231985940246;oov_test_rate=0.0175746924428822;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.647684,0.531114,0.11657000000000006,higher_is_better,False,True,0,0.11657000000000006,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=hESC;direction=mHSC-E->hESC;protocol=strict;clf=lr;seed=2;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,balanced_accuracy,0.490688,0.377733,0.11295500000000003,higher_is_better,False,True,0,0.11295500000000003,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=mESC;direction=mDC->mESC;protocol=strict;clf=mlp;seed=2;n_common_genes=5173;retained_fraction=0.7018043684710351;n_train_edges=1795;n_test_edges=76;oov_train_count=329;oov_test_count=5173;oov_train_rate=0.0635994587280108;oov_test_rate=1.0;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.0,0.944444,-0.944444,higher_is_better,True,False,0.944444,0,False,False,False,0.944444,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mESC;direction=hHep->mESC;protocol=native;clf=mlp;seed=1;n_common_genes=11515;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=704;oov_test_count=16744;oov_train_rate=0.0611376465479808;oov_test_rate=0.9997014747149084;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.0,0.676456,-0.676456,higher_is_better,True,False,0.676456,0,False,False,False,0.676456,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mESC;direction=mHSC-GM->mESC;protocol=native;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=16744;oov_train_rate=0.1820663586728265;oov_test_rate=0.9997014747149084;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.008863,0.676456,-0.667593,higher_is_better,True,False,0.667593,0,False,False,False,0.667593,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hHep;direction=mHSC-L->hHep;protocol=strict;clf=mlp;seed=3;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1453;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.103093,0.542636,-0.439543,higher_is_better,True,False,0.439543,0,False,False,False,0.439543,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=hHep;direction=mESC->hHep;protocol=native;clf=mlp;seed=2;n_common_genes=11515;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=704;oov_train_rate=0.9997014747149084;oov_test_rate=0.0611376465479808;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.389189,0.671756,-0.282567,higher_is_better,True,False,0.282567,0,False,False,False,0.282567,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=mDC;direction=mESC->mDC;protocol=native;clf=mlp;seed=2;n_common_genes=7371;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=1519;oov_train_rate=0.9997014747149084;oov_test_rate=0.2060778727445394;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.440598,0.676858,-0.23625999999999997,higher_is_better,True,False,0.23625999999999997,0,False,False,False,0.23625999999999997,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hESC;direction=mDC->hESC;protocol=strict;clf=mlp;seed=1;n_common_genes=4819;retained_fraction=0.6537783204449871;n_train_edges=2787;n_test_edges=97;oov_train_count=280;oov_test_count=280;oov_train_rate=0.0581033409421041;oov_test_rate=0.0581033409421041;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.208955,0.410256,-0.201301,higher_is_better,True,False,0.201301,0,False,False,False,0.201301,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hHep;direction=mHSC-L->hHep;protocol=strict;clf=mlp;seed=1;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1453;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.372881,0.573643,-0.200762,higher_is_better,True,False,0.200762,0,False,False,False,0.200762,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=hESC;direction=mESC->hESC;protocol=native;clf=mlp;seed=2;n_common_genes=13976;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=1561;oov_train_rate=0.9997014747149084;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.452229,0.633475,-0.18124600000000002,higher_is_better,True,False,0.18124600000000002,0,False,False,False,0.18124600000000002,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=mHSC-E;direction=mDC->mHSC-E;protocol=strict;clf=lr;seed=1;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=983;n_test_edges=351;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.376569,0.557377,-0.18080800000000002,higher_is_better,True,False,0.18080800000000002,0,False,False,False,0.18080800000000002,failure
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mESC;direction=hHep->mESC;protocol=strict;clf=mlp;seed=0;n_common_genes=8010;retained_fraction=0.6956144159791576;n_train_edges=2101;n_test_edges=389;oov_train_count=149;oov_test_count=8007;oov_train_rate=0.0186017478152309;oov_test_rate=0.999625468164794;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.958501,0.0,0.958501,higher_is_better,False,True,0,0.958501,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mESC;direction=hHep->mESC;protocol=strict;clf=mlp;seed=2;n_common_genes=8010;retained_fraction=0.6956144159791576;n_train_edges=2101;n_test_edges=389;oov_train_count=149;oov_test_count=8007;oov_train_rate=0.0186017478152309;oov_test_rate=0.999625468164794;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.958501,0.0,0.958501,higher_is_better,False,True,0,0.958501,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=mESC;direction=mDC->mESC;protocol=strict;clf=mlp;seed=1;n_common_genes=5173;retained_fraction=0.7018043684710351;n_train_edges=1795;n_test_edges=76;oov_train_count=329;oov_test_count=5173;oov_train_rate=0.0635994587280108;oov_test_rate=1.0;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.944444,0.0,0.944444,higher_is_better,False,True,0,0.944444,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mESC;direction=mHSC-GM->mESC;protocol=native;clf=mlp;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=16744;oov_train_rate=0.1820663586728265;oov_test_rate=0.9997014747149084;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.678463,0.008863,0.6696000000000001,higher_is_better,False,True,0,0.6696000000000001,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hHep;direction=mHSC-GM->hHep;protocol=strict;clf=lr;seed=4;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1303;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.630769,0.136364,0.494405,higher_is_better,False,True,0,0.494405,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hHep;direction=mHSC-GM->hHep;protocol=strict;clf=lr;seed=2;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1303;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.566667,0.133333,0.433334,higher_is_better,False,True,0,0.433334,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hHep;direction=mDC->hHep;protocol=native;clf=mlp;seed=2;n_common_genes=7371;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1519;oov_test_count=704;oov_train_rate=0.2060778727445394;oov_test_rate=0.0611376465479808;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.499569,0.108037,0.391532,higher_is_better,False,True,0,0.391532,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=strict;clf=lr;seed=1;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.56,0.2,0.36000000000000004,higher_is_better,False,True,0,0.36000000000000004,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hHep;direction=mDC->hHep;protocol=native;clf=mlp;seed=0;n_common_genes=7371;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1519;oov_test_count=704;oov_train_rate=0.2060778727445394;oov_test_rate=0.0611376465479808;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.456483,0.121891,0.334592,higher_is_better,False,True,0,0.334592,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hESC;direction=mHSC-L->hESC;protocol=strict;clf=lr;seed=2;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=2170;n_test_edges=103;oov_train_count=50;oov_test_count=49;oov_train_rate=0.0175746924428822;oov_test_rate=0.0172231985940246;oov_policy=mean_embedding,baseline,scGPT_human,f1,0.470588,0.145455,0.325133,higher_is_better,False,True,0,0.325133,False,False,False,0,improvement
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-L;test_dataset=hHep;protocol=coverage_matched;clf=lr;n=5,baseline,scGPT_human,mean_auprc,0.36723,0.7098292,-0.34259920000000005,higher_is_better,True,False,0.34259920000000005,0,False,False,False,0.34259920000000005,failure
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=mHSC-GM;protocol=topology_matched;clf=lr;n=5,baseline,scGPT_human,mean_auprc,0.4375346,0.7675972,-0.3300626,higher_is_better,True,False,0.3300626,0,False,False,False,0.3300626,failure
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-L;test_dataset=hHep;protocol=coverage_matched;clf=mlp;n=5,baseline,scGPT_human,mean_auprc,0.4821286,0.7523542,-0.27022559999999995,higher_is_better,True,False,0.27022559999999995,0,False,False,False,0.27022559999999995,failure
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mDC;test_dataset=mHSC-GM;protocol=coverage_matched;clf=lr;n=5,baseline,scGPT_human,mean_auprc,0.402997,0.657826,-0.254829,higher_is_better,True,False,0.254829,0,False,False,False,0.254829,failure
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mDC;test_dataset=mHSC-E;protocol=topology_matched;clf=lr;n=5,baseline,scGPT_human,mean_auprc,0.338953,0.5812954,-0.2423424,higher_is_better,True,False,0.2423424,0,False,False,False,0.2423424,failure
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=mHSC-E;protocol=topology_matched;clf=mlp;n=5,baseline,scGPT_human,mean_auprc,0.4414012,0.6443968,-0.2029956,higher_is_better,True,False,0.2029956,0,False,False,False,0.2029956,failure
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mDC;test_dataset=mHSC-GM;protocol=coverage_matched;clf=mlp;n=5,baseline,scGPT_human,mean_auprc,0.4544608,0.6435644,-0.18910360000000004,higher_is_better,True,False,0.18910360000000004,0,False,False,False,0.18910360000000004,failure
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mDC;test_dataset=mHSC-E;protocol=coverage_matched;clf=lr;n=5,baseline,scGPT_human,mean_auprc,0.4894538,0.6752466,-0.18579280000000004,higher_is_better,True,False,0.18579280000000004,0,False,False,False,0.18579280000000004,failure
