dataset,negative_protocol,embedding,clf,test_positive_ratio,test_n_positive,test_negative_to_positive_ratio,auprc,random_auprc_baseline,auprc_lift_over_random,flags,source_file
mDC_Non-Specific_500,full_candidate,scconcept,mlp,0.0135635018495684,11.0,72.72727272727273,0.0201914422855194,0.0135635018495684,1.4886599721414795,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_500,full_candidate,scconcept_encoded,lr,0.0135635018495684,11.0,72.72727272727273,0.0224018840999717,0.0135635018495684,1.6516298186433722,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_500,full_candidate,scconcept_encoded,mlp,0.0135635018495684,11.0,72.72727272727273,0.0241512708265621,0.0135635018495684,1.7806073309401738,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_500,full_candidate,cl_scratch_v5,lr,0.0135635018495684,11.0,72.72727272727273,0.2138140932260924,0.0135635018495684,15.76392996421467,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_500,full_candidate,cl_scratch_v5,mlp,0.0135635018495684,11.0,72.72727272727273,0.0545415067322921,0.0135635018495684,4.0211965418080915,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_500,full_candidate,cl_v6_fair,lr,0.013563501849568433,11.0,72.72727272727273,0.25244504617741126,0.013563501849568433,18.61208476817096,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_500,full_candidate,cl_v6_fair,mlp,0.013563501849568433,11.0,72.72727272727273,0.13077672166679477,0.013563501849568433,9.641811024706415,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,minus,lr,0.0139917695473251,34.0,70.47058823529412,0.2734874327085681,0.0139917695473251,19.546307690641786,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,minus,mlp,0.0139917695473251,34.0,70.47058823529412,0.3424819261225718,0.0139917695473251,24.477384719936754,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,baseline,lr,0.0139917695473251,34.0,70.47058823529412,0.2421037946219863,0.0139917695473251,17.303300615630203,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,baseline,mlp,0.0139917695473251,34.0,70.47058823529412,0.2988680973114304,0.0139917695473251,21.36027871961106,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,scGPT_human,lr,0.0139917695473251,34.0,70.47058823529412,0.368358475085785,0.0139917695473251,26.326796895836992,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,scGPT_human,mlp,0.0139917695473251,34.0,70.47058823529412,0.3116747403509226,0.0139917695473251,22.275577030963,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,v4_bias_rec_best,lr,0.0139917695473251,34.0,70.47058823529412,0.3168994047306524,0.0139917695473251,22.64898686751428,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,v4_bias_rec_best,mlp,0.0139917695473251,34.0,70.47058823529412,0.3783007728102646,0.0139917695473251,27.037378762615976,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,v4_plain_best,lr,0.0139917695473251,34.0,70.47058823529412,0.3006824938327744,0.0139917695473251,21.489954706283587,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,v4_plain_best,mlp,0.0139917695473251,34.0,70.47058823529412,0.3592106590972665,0.0139917695473251,25.67299710606935,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,v4_type_pe_best,lr,0.0139917695473251,34.0,70.47058823529412,0.4203216487071183,0.0139917695473251,30.040635481126404,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,v4_type_pe_best,mlp,0.0139917695473251,34.0,70.47058823529412,0.4093458938748635,0.0139917695473251,29.256191826938778,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,scconcept,lr,0.0139917695473251,34.0,70.47058823529412,0.2656573246854231,0.0139917695473251,18.986685264281714,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,scconcept,mlp,0.0139917695473251,34.0,70.47058823529412,0.0431620078944503,0.0139917695473251,3.0848140936327724,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,scconcept_encoded,lr,0.0139917695473251,34.0,70.47058823529412,0.1255432504473232,0.0139917695473251,8.972649958441043,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,scconcept_encoded,mlp,0.0139917695473251,34.0,70.47058823529412,0.097950225174792,0.0139917695473251,7.0005602110219005,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,cl_scratch_v5,lr,0.0139917695473251,34.0,70.47058823529412,0.3499288791686391,0.0139917695473251,25.009622834699798,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,cl_scratch_v5,mlp,0.0139917695473251,34.0,70.47058823529412,0.3322681155855042,0.0139917695473251,23.747397672728688,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,cl_v6_fair,lr,0.013991769547325103,34.0,70.47058823529412,0.30465352608464324,0.013991769547325103,21.77376671722597,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-L_STRING_500,full_candidate,cl_v6_fair,mlp,0.013991769547325103,34.0,70.47058823529412,0.40200768559901984,0.013991769547325103,28.731725764871122,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,minus,lr,0.0143349261029003,129.0,68.75968992248062,0.2441367268281132,0.0143349261029003,17.03090236221856,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,minus,mlp,0.0143349261029003,129.0,68.75968992248062,0.197635119363374,0.0143349261029003,13.786964644581436,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,baseline,lr,0.0143349261029003,129.0,68.75968992248062,0.1725023192846021,0.0143349261029003,12.03370830420261,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,baseline,mlp,0.0143349261029003,129.0,68.75968992248062,0.1911480553916245,0.0143349261029003,13.334429073404895,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,scGPT_human,lr,0.0143349261029003,129.0,68.75968992248062,0.1925611741270554,0.0143349261029003,13.433007798212202,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,scGPT_human,mlp,0.0143349261029003,129.0,68.75968992248062,0.2851570214039142,0.0143349261029003,19.892465392355252,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,v4_bias_rec_best,lr,0.0143349261029003,129.0,68.75968992248062,0.1750921090736371,0.0143349261029003,12.214371236850097,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,v4_bias_rec_best,mlp,0.0143349261029003,129.0,68.75968992248062,0.1821383610946569,0.0143349261029003,12.705915592952092,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,v4_plain_best,lr,0.0143349261029003,129.0,68.75968992248062,0.1913440442334071,0.0143349261029003,13.348101194235914,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,v4_plain_best,mlp,0.0143349261029003,129.0,68.75968992248062,0.2401558572280852,0.0143349261029003,16.753198133298774,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,v4_type_pe_best,lr,0.0143349261029003,129.0,68.75968992248062,0.1848587667829564,0.0143349261029003,12.895690250231219,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,v4_type_pe_best,mlp,0.0143349261029003,129.0,68.75968992248062,0.1748221190072128,0.0143349261029003,12.19553681353419,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,scconcept,lr,0.0143349261029003,129.0,68.75968992248062,0.1262213707604088,0.0143349261029003,8.805163685836593,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,scconcept,mlp,0.0143349261029003,129.0,68.75968992248062,0.0871346802017655,0.0143349261029003,6.078488272369682,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,scconcept_encoded,lr,0.0143349261029003,129.0,68.75968992248062,0.090513497152457,0.0143349261029003,6.3141934951547425,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,scconcept_encoded,mlp,0.0143349261029003,129.0,68.75968992248062,0.0593390385174834,0.0143349261029003,4.139472927277782,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,cl_scratch_v5,lr,0.0143349261029003,129.0,68.75968992248062,0.1914873447409336,0.0143349261029003,13.358097793206698,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,cl_scratch_v5,mlp,0.0143349261029003,129.0,68.75968992248062,0.2725023315787381,0.0143349261029003,19.009678154085798,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,cl_v6_fair,lr,0.014334926102900322,129.0,68.75968992248062,0.18321882662984237,0.014334926102900322,12.78128853365854,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mDC_Non-Specific_1000,full_candidate,cl_v6_fair,mlp,0.014334926102900322,129.0,68.75968992248062,0.20605862440334052,0.014334926102900322,14.374585744229934,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,minus,lr,0.0152072602403728,186.0,64.75806451612904,0.4687758361582297,0.0152072602403728,30.82579167769525,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,minus,mlp,0.0152072602403728,186.0,64.75806451612904,0.5522473587387962,0.0152072602403728,36.31471744480767,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,baseline,lr,0.0152072602403728,186.0,64.75806451612904,0.4539839722575642,0.0152072602403728,29.853107337001486,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,baseline,mlp,0.0152072602403728,186.0,64.75806451612904,0.5403038070075257,0.0152072602403728,35.52933259951106,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,scGPT_human,lr,0.0152072602403728,186.0,64.75806451612904,0.4228050213436787,0.0152072602403728,27.80283987126098,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,scGPT_human,mlp,0.0152072602403728,186.0,64.75806451612904,0.5792058732675487,0.0152072602403728,38.08745718244838,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,v4_bias_rec_best,lr,0.0152072602403728,186.0,64.75806451612904,0.4426004299263706,0.0152072602403728,29.10454762596477,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,v4_bias_rec_best,mlp,0.0152072602403728,186.0,64.75806451612904,0.5101206497484768,0.0152072602403728,33.544546597170054,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,v4_plain_best,lr,0.0152072602403728,186.0,64.75806451612904,0.4784973482550607,0.0152072602403728,31.46505949735299,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,v4_plain_best,mlp,0.0152072602403728,186.0,64.75806451612904,0.5225434670461289,0.0152072602403728,34.36144701850114,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,v4_type_pe_best,lr,0.0152072602403728,186.0,64.75806451612904,0.4866398742298455,0.0152072602403728,32.00049624572715,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,v4_type_pe_best,mlp,0.0152072602403728,186.0,64.75806451612904,0.4997632864876513,0.0152072602403728,32.8634664356477,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,scconcept,lr,0.0152072602403728,186.0,64.75806451612904,0.1609204166815977,0.0152072602403728,10.581815142110884,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,scconcept,mlp,0.0152072602403728,186.0,64.75806451612904,0.1204498155142706,0.0152072602403728,7.920546739543258,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,scconcept_encoded,lr,0.0152072602403728,186.0,64.75806451612904,0.1810070657972728,0.0152072602403728,11.902674310572296,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,scconcept_encoded,mlp,0.0152072602403728,186.0,64.75806451612904,0.0949624286911686,0.0152072602403728,6.244545512482176,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,cl_scratch_v5,lr,0.0152072602403728,186.0,64.75806451612904,0.4854487560182617,0.0152072602403728,31.922170617523484,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,cl_scratch_v5,mlp,0.0152072602403728,186.0,64.75806451612904,0.5187032689474315,0.0152072602403728,34.10892302417228,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,cl_v6_fair,lr,0.015207260240372823,186.0,64.75806451612904,0.49293785480030927,0.015207260240372823,32.41463925840098,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_STRING_1000,full_candidate,cl_v6_fair,mlp,0.015207260240372823,186.0,64.75806451612904,0.5211342055029946,0.015207260240372823,34.26877670702756,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,minus,lr,0.0160707836764174,178.0,61.2247191011236,0.2133445428049012,0.0160707836764174,13.275304247792683,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,minus,mlp,0.0160707836764174,178.0,61.2247191011236,0.304824882983723,0.0160707836764174,18.967642718695128,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,baseline,lr,0.0160707836764174,178.0,61.2247191011236,0.2332113513055053,0.0160707836764174,14.511510826178593,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,baseline,mlp,0.0160707836764174,178.0,61.2247191011236,0.2728822243428576,0.0160707836764174,16.980019757424188,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,scGPT_human,lr,0.0160707836764174,178.0,61.2247191011236,0.1830564780930593,0.0160707836764174,11.390637928981658,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,scGPT_human,mlp,0.0160707836764174,178.0,61.2247191011236,0.330385694927617,0.0160707836764174,20.558157061900584,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,v4_bias_rec_best,lr,0.0160707836764174,178.0,61.2247191011236,0.180967621644244,0.0160707836764174,11.260659423211553,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,v4_bias_rec_best,mlp,0.0160707836764174,178.0,61.2247191011236,0.2654038821022414,0.0160707836764174,16.514682012159778,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,v4_plain_best,lr,0.0160707836764174,178.0,61.2247191011236,0.1777926307938683,0.0160707836764174,11.063096509398287,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,v4_plain_best,mlp,0.0160707836764174,178.0,61.2247191011236,0.2657041850803428,0.0160707836764174,16.53336828061737,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,v4_type_pe_best,lr,0.0160707836764174,178.0,61.2247191011236,0.2053661586971194,0.0160707836764174,12.778851537805089,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,v4_type_pe_best,mlp,0.0160707836764174,178.0,61.2247191011236,0.2803384695767341,0.0160707836764174,17.443982522651247,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,scconcept,lr,0.0160707836764174,178.0,61.2247191011236,0.0883586186273385,0.0160707836764174,5.498090224249473,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,scconcept,mlp,0.0160707836764174,178.0,61.2247191011236,0.071047874932667,0.0160707836764174,4.420934060416986,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,scconcept_encoded,lr,0.0160707836764174,178.0,61.2247191011236,0.0764113412098914,0.0160707836764174,4.754674242925626,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,scconcept_encoded,mlp,0.0160707836764174,178.0,61.2247191011236,0.0752537783711522,0.0160707836764174,4.682645220443179,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,cl_scratch_v5,lr,0.0160707836764174,178.0,61.2247191011236,0.2329210496751706,0.0160707836764174,14.493446888776418,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,cl_scratch_v5,mlp,0.0160707836764174,178.0,61.2247191011236,0.3147476225497645,0.0160707836764174,19.58508240090567,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,cl_v6_fair,lr,0.01607078367641748,178.0,61.2247191011236,0.20095785804809235,0.01607078367641748,12.504546268206017,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
mHSC-E_Non-Specific_1000,full_candidate,cl_v6_fair,mlp,0.01607078367641748,178.0,61.2247191011236,0.24723864307277693,0.01607078367641748,15.384355116146502,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,minus,lr,0.0166150670794633,161.0,59.18633540372671,0.1388255315273856,0.0166150670794633,8.3554000031079,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,minus,mlp,0.0166150670794633,161.0,59.18633540372671,0.1707024764384473,0.0166150670794633,10.273956501171185,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,baseline,lr,0.0166150670794633,161.0,59.18633540372671,0.1509364211781916,0.0166150670794633,9.084310069668833,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,baseline,mlp,0.0166150670794633,161.0,59.18633540372671,0.158142485287305,0.0166150670794633,9.518016661080692,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,scGPT_human,lr,0.0166150670794633,161.0,59.18633540372671,0.1107051667862393,0.0166150670794633,6.66293829912213,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,scGPT_human,mlp,0.0166150670794633,161.0,59.18633540372671,0.1920718015247109,0.0166150670794633,11.560097868164322,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,v4_bias_rec_best,lr,0.0166150670794633,161.0,59.18633540372671,0.1411856210947449,0.0166150670794633,8.49744514539182,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,v4_bias_rec_best,mlp,0.0166150670794633,161.0,59.18633540372671,0.1615749477997923,0.0166150670794633,9.72460400111797,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,v4_plain_best,lr,0.0166150670794633,161.0,59.18633540372671,0.1650867266741001,0.0166150670794633,9.935965102310783,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,v4_plain_best,mlp,0.0166150670794633,161.0,59.18633540372671,0.1702045708878738,0.0166150670794633,10.24398939070499,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,v4_type_pe_best,lr,0.0166150670794633,161.0,59.18633540372671,0.1849645350092068,0.0166150670794633,11.132337541858513,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,v4_type_pe_best,mlp,0.0166150670794633,161.0,59.18633540372671,0.1579925302856306,0.0166150670794633,9.508991419054448,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,scconcept,lr,0.0166150670794633,161.0,59.18633540372671,0.0992420524000287,0.0166150670794633,5.973015451902371,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,scconcept,mlp,0.0166150670794633,161.0,59.18633540372671,0.1613631176368498,0.0166150670794633,9.711854719882487,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,scconcept_encoded,lr,0.0166150670794633,161.0,59.18633540372671,0.1026101322952027,0.0166150670794633,6.1757278381398635,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,scconcept_encoded,mlp,0.0166150670794633,161.0,59.18633540372671,0.1214123650751449,0.0166150670794633,7.3073653265724134,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,cl_scratch_v5,lr,0.0166150670794633,161.0,59.18633540372671,0.165290220290963,0.0166150670794633,9.94821263738781,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,cl_scratch_v5,mlp,0.0166150670794633,161.0,59.18633540372671,0.1683072182697309,0.0166150670794633,10.129794689650303,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,cl_v6_fair,lr,0.016615067079463364,161.0,59.18633540372671,0.15908132390522603,0.016615067079463364,9.574521917028822,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hESC_Non-Specific_1000,full_candidate,cl_v6_fair,mlp,0.016615067079463364,161.0,59.18633540372671,0.1586840223388093,0.016615067079463364,9.550609791696038,low_positive_ratio;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
hHep_Non-Specific_500,full_candidate,minus,lr,0.0166762507188039,29.0,58.96551724137931,0.1398679896483026,0.0166762507188039,8.387256344772359,low_positive_ratio;few_test_positives;high_negative_to_positive_ratio,results/grn_beeline_full/grn_beeline_full_results.csv
