protocol,embedding,degree_bin,train_freq_bin,test_freq_bin,test_train_freq_ratio_bin,n_settings,mean_auprc,mean_delta_auprc_vs_baseline,mean_degree,mean_train_node_freq,mean_test_node_freq,mean_test_train_freq_ratio,mean_tf_proxy_fraction,mean_pos_edge_ratio,mean_hub_fraction
native,cl_scratch_v5,medium,high,medium,low,12,0.5536232,0.003767016666666669,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
native,cl_v6_fair,high,high,high,low,36,0.6268091277777779,0.01650526111111112,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,cl_v6_fair,medium,medium,medium,low,36,0.5632324222222223,-0.02040232222222222,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
native,cl_v6_fair,medium,high,medium,low,12,0.5755292,0.025673016666666687,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
native,minus,high,high,high,low,36,0.6096775166666667,-0.0006263499999999931,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,minus,medium,medium,medium,low,36,0.5709720222222222,-0.012662722222222216,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
native,minus,medium,high,medium,low,12,0.5177177666666667,-0.03213841666666667,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
native,scGPT_human,high,high,high,low,36,0.6230363277777777,0.01273246111111112,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,scGPT_human,medium,medium,medium,low,36,0.5785197277777778,-0.00511501666666667,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
native,scGPT_human,medium,high,medium,low,12,0.5225023333333333,-0.027353849999999985,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
