dataset,adata_path,embedding,embedding_path,gene_list_path,pooling,correction_method,seed,batch_key,label_key,n_cells,n_genes_original,n_genes_overlap,n_hvg,n_batches,n_labels,NMI_label,ARI_label,ASW_label,AvgBIO,ASW_batch,GraphConn,AvgBATCH,Overall,batch_predictability_accuracy,label_predictability_accuracy,status,error_message
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_bias_rec_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_bias_rec_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,3,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_bias_rec_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_bias_rec_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,4,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,0,batch,celltype,11990,3346,3256,2000,2,9,0.6069011770911434,0.44687742910070516,0.256630003452301,0.4368028698813832,0.9990080556599423,0.9210370969880892,0.9600225763240158,0.6460907524584363,0.6697247706422018,0.8254100639421741,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,1,batch,celltype,11990,3346,3256,2000,2,9,0.6081808341673726,0.4530776568487257,0.256630003452301,0.43929616482279976,0.9990080556599423,0.9210370969880892,0.9600225763240158,0.6475867294232862,0.6697247706422018,0.8215179316096747,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,2,batch,celltype,11990,3346,3256,2000,2,9,0.6065148166630981,0.4515644340255855,0.256630003452301,0.43823641804699487,0.9990080556599423,0.9210370969880892,0.9600225763240158,0.6469508813578033,0.6697247706422018,0.8245760355852099,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,3,batch,celltype,11990,3346,3256,2000,2,9,0.6076403312413123,0.4494344630131445,0.256630003452301,0.43790159923558597,0.9990080556599423,0.9210370969880892,0.9600225763240158,0.6467499900709579,0.6697247706422018,0.8220739505143175,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,4,batch,celltype,11990,3346,3256,2000,2,9,0.6067642070227456,0.4466578666306974,0.256630003452301,0.43668402570191467,0.9990080556599423,0.9210370969880892,0.9600225763240158,0.6460194459507551,0.6697247706422018,0.8131776480400333,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,0,batch,celltype,11990,3346,3256,2000,2,9,0.6080878777433315,0.44541397818351974,0.2572811324978945,0.4369276628082486,0.9990543659109805,0.9212770777896251,0.9601657218503028,0.6462228864250703,0.6697247706422018,0.8242980261328885,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,1,batch,celltype,11990,3346,3256,2000,2,9,0.6086255673219385,0.45370853058071653,0.2572811324978945,0.4398717434668498,0.9990543659109805,0.9212770777896251,0.9601657218503028,0.647989334820231,0.6697247706422018,0.8226299694189603,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,2,batch,celltype,11990,3346,3256,2000,2,9,0.6084280783504815,0.45342871302307547,0.2572811324978945,0.4397126412904839,0.9990543659109805,0.9212770777896251,0.9601657218503028,0.6478938735144115,0.6697247706422018,0.823185988323603,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,3,batch,celltype,11990,3346,3256,2000,2,9,0.6080878777433315,0.44541397818351974,0.2572811324978945,0.4369276628082486,0.9990543659109805,0.9212770777896251,0.9601657218503028,0.6462228864250703,0.6697247706422018,0.8220739505143175,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,4,batch,celltype,11990,3346,3256,2000,2,9,0.6085214168977405,0.45340999898396167,0.2572811324978945,0.4397375161265322,0.9990543659109805,0.9212770777896251,0.9601657218503028,0.6479087984160405,0.6697247706422018,0.812899638587712,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,0,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,1,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,2,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,3,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_plain_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_plain_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,4,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,0,batch,celltype,11990,3346,3256,2000,2,9,0.5906955083636338,0.4317383616420169,0.243635892868042,0.42202325429123094,0.9986918537179008,0.9204439406290478,0.9595678971734742,0.6370411114441283,0.6697247706422018,0.8279121490130664,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,1,batch,celltype,11990,3346,3256,2000,2,9,0.5907655424663296,0.4310004466813661,0.243635892868042,0.42180062733857926,0.9986918537179008,0.9204439406290478,0.9595678971734742,0.6369075352725373,0.6697247706422018,0.8223519599666389,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,2,batch,celltype,11990,3346,3256,2000,2,9,0.590790023728423,0.43171582352719406,0.243635892868042,0.42204724670788635,0.9986918537179008,0.9204439406290478,0.9595678971734742,0.6370555068941215,0.6697247706422018,0.8279121490130664,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,3,batch,celltype,11990,3346,3256,2000,2,9,0.5907992381497319,0.43169739812644886,0.243635892868042,0.42204417638140757,0.9986918537179008,0.9204439406290478,0.9595678971734742,0.6370536646982343,0.6697247706422018,0.8248540450375312,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,4,batch,celltype,11990,3346,3256,2000,2,9,0.5907992381497319,0.43169739812644886,0.243635892868042,0.42204417638140757,0.9986918537179008,0.9204439406290478,0.9595678971734742,0.6370536646982343,0.6697247706422018,0.8165137614678899,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,0,batch,celltype,11990,3346,3256,2000,2,9,0.592285936703753,0.43475127768090394,0.24436993785411756,0.4238023840795915,0.9987820081277766,0.9210004773026951,0.9598912427152358,0.6382379275338492,0.6697247706422018,0.8279121490130664,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,1,batch,celltype,11990,3346,3256,2000,2,9,0.5925275814465233,0.4352088508963919,0.24436993785411756,0.4240354567323443,0.9987820081277766,0.9210004773026951,0.9598912427152358,0.638377771125501,0.6697247706422018,0.8254100639421741,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,2,batch,celltype,11990,3346,3256,2000,2,9,0.5921919447774032,0.43573790338311996,0.24436993785411756,0.42409992867154694,0.9987820081277766,0.9210004773026951,0.9598912427152358,0.6384164542890225,0.6697247706422018,0.8265221017514596,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,3,batch,celltype,11990,3346,3256,2000,2,9,0.5925920052206027,0.43579659326473336,0.24436993785411756,0.4242528454464845,0.9987820081277766,0.9210004773026951,0.9598912427152358,0.638508204353985,0.6697247706422018,0.8256880733944955,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,4,batch,celltype,11990,3346,3256,2000,2,9,0.592401563222953,0.43599021247050057,0.24436993785411756,0.42425390451585704,0.9987820081277766,0.9210004773026951,0.9598912427152358,0.6385088397956086,0.6697247706422018,0.8159577425632472,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,0,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,1,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,2,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,3,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,v4_type_pe_best,/bigdata2/hyt/projects/scbenchmark/save_pretrain/v4_type_pe_best/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,4,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,0,batch,celltype,11990,3346,3256,2000,2,9,0.6455462771642617,0.5294788270164181,0.15226048231124878,0.4424285288306429,0.9996600227023009,0.9661797915097488,0.9829199071060248,0.6586250801407957,0.6758409785932722,0.949402279677509,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,1,batch,celltype,11990,3346,3256,2000,2,9,0.6674606690914423,0.6418510529047513,0.15226048231124878,0.4871907347691475,0.9996600227023009,0.9661797915097488,0.9829199071060248,0.6854824037038985,0.6797331109257715,0.9519043647484015,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,2,batch,celltype,11990,3346,3256,2000,2,9,0.6459219146351703,0.5326099118184566,0.15226048231124878,0.44359743625495857,0.9996600227023009,0.9661797915097488,0.9829199071060248,0.6593264245953852,0.6802891298304142,0.9485682513205449,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,3,batch,celltype,11990,3346,3256,2000,2,9,0.6453584582197984,0.5298470753062898,0.15226048231124878,0.442488671945779,0.9996600227023009,0.9661797915097488,0.9829199071060248,0.6586611660098773,0.6702807895468446,0.9516263552960801,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,4,batch,celltype,11990,3346,3256,2000,2,9,0.6455462771642616,0.5294788270164181,0.15226048231124878,0.4424285288306429,0.9996600227023009,0.9661797915097488,0.9829199071060248,0.6586250801407957,0.6800111203780929,0.9544064498192939,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,0,batch,celltype,11990,3346,3256,2000,2,9,0.6456241909422353,0.5308395966131124,0.15245170221624585,0.4429718299238645,0.999793904123139,0.9646807723964267,0.9822373382597829,0.6586780332582318,0.6697247706422018,0.9502363080344731,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,1,batch,celltype,11990,3346,3256,2000,2,9,0.6456743549161993,0.5308533941817624,0.15245170221624585,0.44299315043806914,0.999793904123139,0.9646807723964267,0.9822373382597829,0.6586908255667546,0.6697247706422018,0.9519043647484015,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,2,batch,celltype,11990,3346,3256,2000,2,9,0.6457806086616896,0.5308635661859673,0.15245170221624585,0.44303195902130094,0.999793904123139,0.9646807723964267,0.9822373382597829,0.6587141107166937,0.6697247706422018,0.9474562135112594,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,3,batch,celltype,11990,3346,3256,2000,2,9,0.6456420371240915,0.5307519393234641,0.15245170221624585,0.44294855955460055,0.999793904123139,0.9646807723964267,0.9822373382597829,0.6586640710366736,0.6697247706422018,0.9519043647484015,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,4,batch,celltype,11990,3346,3256,2000,2,9,0.6455973511587235,0.5314468951773773,0.15245170221624585,0.4431653161841156,0.999793904123139,0.9646807723964267,0.9822373382597829,0.6587941250143825,0.6697247706422018,0.9546844592716153,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,0,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,1,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,2,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,3,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,4,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,0,batch,celltype,11990,3346,3256,2000,2,9,0.536825411906539,0.408826257238495,0.16096138954162598,0.36887101956222,0.9986029920401052,0.9480831576940203,0.9733430748670627,0.6106598416841571,0.6688907422852377,0.9196552682791215,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,1,batch,celltype,11990,3346,3256,2000,2,9,0.5368225556004753,0.4089621911454683,0.16096138954162598,0.36891537876252317,0.9986029920401052,0.9480831576940203,0.9733430748670627,0.610686457204339,0.6741729218793439,0.9182652210175146,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,2,batch,celltype,11990,3346,3256,2000,2,9,0.5368254119065391,0.408826257238495,0.16096138954162598,0.36887101956222,0.9986029920401052,0.9480831576940203,0.9733430748670627,0.6106598416841571,0.6713928273561302,0.9210453155407284,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,3,batch,celltype,11990,3346,3256,2000,2,9,0.536750498985144,0.4090952774030066,0.16096138954162598,0.36893572197659225,0.9986029920401052,0.9480831576940203,0.9733430748670627,0.6106986631327804,0.672782874617737,0.9196552682791215,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,4,batch,celltype,11990,3346,3256,2000,2,9,0.5368225556004753,0.4089621911454683,0.16096138954162598,0.36891537876252317,0.9986029920401052,0.9480831576940203,0.9733430748670627,0.610686457204339,0.6711148179038088,0.9190992493744787,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,0,batch,celltype,11990,3346,3256,2000,2,9,0.5368787524346432,0.4088648103819817,0.16110248508724245,0.36894868263462244,0.9988377154298435,0.9461186497932732,0.9724781826115583,0.6103604826253968,0.6697247706422018,0.918543230469836,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,1,batch,celltype,11990,3346,3256,2000,2,9,0.5368787524346432,0.4088648103819817,0.16110248508724245,0.36894868263462244,0.9988377154298435,0.9461186497932732,0.9724781826115583,0.6103604826253968,0.6697247706422018,0.9193772588268001,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,2,batch,celltype,11990,3346,3256,2000,2,9,0.5367759680006662,0.40865183852915743,0.16110248508724245,0.368843430539022,0.9988377154298435,0.9461186497932732,0.9724781826115583,0.6102973313680365,0.6697247706422018,0.9224353628023353,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,3,batch,celltype,11990,3346,3256,2000,2,9,0.5368787524346433,0.4088648103819817,0.16110248508724245,0.3689486826346225,0.9988377154298435,0.9461186497932732,0.9724781826115583,0.6103604826253968,0.6697247706422018,0.9152071170419794,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,linear_residual,4,batch,celltype,11990,3346,3256,2000,2,9,0.5367542479159267,0.40883936801284615,0.16110248508724245,0.36889870033867184,0.9988377154298435,0.9461186497932732,0.9724781826115583,0.6103304932478264,0.6697247706422018,0.9199332777314428,OK,
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,0,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,1,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,2,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,3,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
PBMC_10K,data/batch-correction/PBMC_10K_scvi_like.h5ad,scconcept_encoded,/bigdata2/hyt/projects/scbenchmark/save_pretrain/scconcept_encoded/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,harmony_optional,4,batch,celltype,11990,3346,3256,2000,2,9,,,,,,,,,,,SKIPPED,harmonypy unavailable
Immune_Human,data/batch-correction/Immune_Human_openproblems.h5ad,minus,/bigdata2/hyt/projects/scbenchmark/save_pretrain/minus/best_model.pt,/bigdata2/hyt/projects/scbenchmark/vocab.json,weighted,none,0,batch,cell_type,33506,12303,12077,2000,10,16,0.5653329575991982,0.30788651643470205,0.017597489058971405,0.2969389876976239,0.9926879303529859,0.942003221538395,0.9673455759456904,0.5651016229968505,0.5056705133306805,0.6303223239156387,OK,
