train_dataset,test_dataset,protocol,embedding,clf,n,mean_auroc,std_auroc,mean_auprc,std_auprc,mean_f1,std_f1,mean_balanced_accuracy,std_balanced_accuracy,mean_precision_at_k,std_precision_at_k,mean_recall_at_k,std_recall_at_k,mean_calibration_brier,std_calibration_brier
hHep,mDC,coverage_matched,cl_v6_fair,lr,5,0.47760980000000003,0.06494245858727556,0.48117160000000003,0.05193185152331853,0.275862,0.0952712501397982,0.4902362,0.03660770006651607,0.451,0.09567653839891993,0.2379948,0.05048880614710552,0.4461494,0.03556797712887254
hHep,mDC,coverage_matched,cl_v6_fair,mlp,5,0.5041938,0.031221201958925287,0.5032746,0.03417078590023942,0.2620204,0.06137851981467132,0.5028318,0.02011340558334167,0.473,0.037094473981982824,0.2496042,0.019574921061398954,0.3684562,0.017450486473448254
hHep,mDC,coverage_matched,minus,lr,5,0.4245036,0.04467914481097417,0.4945866,0.03325586035332722,0.455517,0.059055468688344166,0.4376832,0.04020836217206564,0.457,0.04214261501141096,0.2067872,0.019069191596918843,0.4710264,0.03578186722126166
hHep,mDC,coverage_matched,minus,mlp,5,0.5208946,0.023203435647334642,0.558917,0.024641286313827036,0.4082588,0.01649057169900425,0.506062,0.015455345832429615,0.572,0.03171750305430741,0.2588236,0.014351848544351346,0.3895098,0.0232901252413979
hHep,mDC,coverage_matched,scGPT_human,lr,5,0.5659026,0.03466844351625843,0.6313456,0.028161326123604342,0.2549486,0.07758611742728205,0.5167838,0.015063865405665306,0.621,0.04737087712930805,0.3402738,0.025956606137166716,0.4811528,0.03905404383364161
hHep,mDC,coverage_matched,scGPT_human,mlp,5,0.5485738,0.07136565148977483,0.6214652,0.059969570024805116,0.1017482,0.058397846283574535,0.5103206,0.020591038017545426,0.618,0.07145628033979938,0.3386302,0.03915403078304966,0.508267,0.03778762213741426
hHep,mDC,coverage_matched,scconcept,lr,5,0.520027,0.013536350335300883,0.5369974,0.004926568363475746,0.5983974,0.009552448494496033,0.5075230000000001,0.012732420885283367,0.533,0.014696938456699081,0.3107874,0.008569662341072714,0.3873166,0.012843930980817356
hHep,mDC,coverage_matched,scconcept,mlp,5,0.5141318,0.02238742505425756,0.5564344,0.01956382771954406,0.4921848,0.05910493456015326,0.5225757999999999,0.01212408694129172,0.545,0.024494897427831768,0.3177842,0.01428272974469517,0.3207566,0.020463668572374798
hHep,mDC,coverage_matched,scconcept_encoded,lr,5,0.5705594,0.0039061506678570233,0.5836786,0.0043678887623198335,0.5468316000000001,0.027757211816751337,0.5502772,0.018197549366879024,0.599,0.01067707825203132,0.2866028,0.005108588587858692,0.377075,0.008163758423667372
hHep,mDC,coverage_matched,scconcept_encoded,mlp,5,0.5973024,0.029572156935874644,0.621279,0.020183141212407968,0.5651516,0.02336332057392529,0.5755024,0.020607316405587602,0.649,0.019339079605813735,0.3105262,0.009253139432646636,0.3130138,0.020991107987907636
hHep,mDC,coverage_matched,v4_bias_rec_best,lr,5,0.68144,0.02688415189661004,0.6538334,0.038523974631909395,0.5719802,0.04639029437888922,0.6153794,0.02553800750724301,0.678,0.03091924966748059,0.3684784,0.01680399122351592,0.3281294,0.020593549889225023
hHep,mDC,coverage_matched,v4_bias_rec_best,mlp,5,0.700657,0.013609446292924618,0.6795932,0.022485060119110216,0.5640700000000001,0.04973700725616693,0.6276544,0.023703882168117522,0.6900000000000001,0.017029386365926366,0.3750002,0.009255354048333315,0.300651,0.019084427997715838
hHep,mDC,coverage_matched,v4_plain_best,lr,5,0.4347244,0.024727054354289763,0.4557562,0.017090434592484764,0.156145,0.03962420825202694,0.4728002,0.01304852289571505,0.421,0.02727636339397171,0.2365168,0.015323860954733308,0.4969422,0.008719388405157775
hHep,mDC,coverage_matched,v4_plain_best,mlp,5,0.4196036,0.043595406375442826,0.4509278,0.023342355265910927,0.0867206,0.02041787053147316,0.4808442,0.009087269455672595,0.417,0.05316013544000805,0.2342696,0.02986536409019652,0.4695192,0.01079870517052856
hHep,mDC,coverage_matched,v4_type_pe_best,lr,5,0.4775602,0.025746940924311748,0.5167806,0.014987586338033225,0.4556928,0.0334098619835521,0.4686816,0.022422196017339597,0.506,0.03652396473549933,0.278022,0.020068221107013944,0.422744,0.020327652722338607
hHep,mDC,coverage_matched,v4_type_pe_best,mlp,5,0.4708758,0.06143321368575795,0.5094968,0.0452312555359676,0.3231488,0.09864157317764148,0.5093722,0.028445458318684207,0.507,0.07626270385975048,0.27857160000000003,0.04190253739142774,0.3878738,0.04646332985656539
hHep,mDC,native,baseline,lr,5,0.4997894,0.05522894769448357,0.5319724,0.04373540492369996,0.3570036,0.07364675930032497,0.511093,0.029236447992189458,0.559,0.07703246069028304,0.1658754,0.02285820009187075,0.4534014,0.033996054704038804
hHep,mDC,native,baseline,mlp,5,0.5330452,0.03151208375464879,0.548207,0.023212952556708515,0.308458,0.05425812481094421,0.5260076,0.01683472214917725,0.59,0.05244044240850758,0.1750744,0.015561005258015952,0.3971646,0.026709269331825616
hHep,mDC,native,cl_scratch_v5,lr,5,0.4394412,0.02673093709842585,0.4726116,0.02096301749844235,0.2629782,0.05472480911396586,0.4628382,0.019156057688365834,0.419,0.037868192457522966,0.1243324,0.011236802509610995,0.5030894,0.020653970655542246
hHep,mDC,native,cl_scratch_v5,mlp,5,0.5148368,0.014167004459659073,0.5165306,0.010864453941179008,0.2510338,0.04233499185496556,0.496763,0.011194206465846514,0.513,0.03140063693621516,0.1522256,0.009317779147414903,0.4316524,0.00926845800767312
hHep,mDC,native,cl_v6_fair,lr,5,0.5123176,0.04001785796666282,0.5420426,0.03639489771712511,0.3567648,0.05765483230883601,0.5092358,0.02512256564445598,0.5740000000000001,0.05141984052872976,0.1703264,0.015257989757500822,0.45024559999999997,0.0235102217990388
hHep,mDC,native,cl_v6_fair,mlp,5,0.5854482,0.014162734445014487,0.5830264000000001,0.011719875265547844,0.336655,0.043454584029766076,0.5303654,0.006738038129901005,0.622,0.02315167380558047,0.1845698,0.006869974130955664,0.3719648,0.03361746112602794
hHep,mDC,native,minus,lr,5,0.4796068,0.039586395235737225,0.502443,0.028373347514877398,0.342101,0.03613068179262605,0.4885226,0.02830563137327976,0.516,0.04737087712930807,0.1531156,0.014056429612102782,0.468902,0.02391221379128246
hHep,mDC,native,minus,mlp,5,0.5397524,0.029282057896261322,0.5483336,0.019766581804652014,0.2756334,0.04753788595888545,0.5178966,0.008791536307153607,0.568,0.030757112998459374,0.1685462,0.009126779879015383,0.40116640000000003,0.035969273668507676
hHep,mDC,native,scGPT_human,lr,5,0.470281,0.020420531863788463,0.5026208,0.014162489899731606,0.202453,0.02353569273252861,0.49492,0.010455317192701517,0.493,0.03957271787481877,0.1462906,0.011742716322895653,0.4779632,0.009849401533088182
hHep,mDC,native,scGPT_human,mlp,5,0.5024542,0.027479035742907717,0.5228026,0.016223039722567435,0.1594172,0.03900042495358224,0.5032248,0.011722443949961952,0.498,0.05035871324805667,0.1477746,0.014943296833028512,0.433941,0.021871060669295405
hHep,mDC,native,scconcept,lr,5,0.5323268,0.009938085739215584,0.533285,0.007831611915819136,0.4059488,0.017306389668558835,0.5169942,0.016997166733311753,0.543,0.030919249667480594,0.1611276,0.00917480867593434,0.4318738,0.010119913900819523
hHep,mDC,native,scconcept,mlp,5,0.5162972,0.0063249150318403675,0.5334260000000001,0.004709832990669613,0.342953,0.014026849610657404,0.5095154,0.005561307242007061,0.553,0.012083045973594529,0.1640948,0.00358548665595063,0.3965954,0.014260387927402245
hHep,mDC,native,scconcept_encoded,lr,5,0.5454869999999999,0.018904185811613274,0.5391638,0.0147591414167627,0.4328172,0.01819464330400571,0.5306344000000001,0.012121218298504486,0.54,0.027568097504180433,0.1602374,0.008180506478207807,0.4161602,0.010729897770249252
hHep,mDC,native,scconcept_encoded,mlp,5,0.4677056,0.016715385135856128,0.5123864,0.015932941543858117,0.3186228,0.023248274958800715,0.4946584,0.01007754014827031,0.524,0.019339079605813735,0.1554896,0.005738515090160513,0.4362118,0.014555219536647334
hHep,mDC,native,v4_bias_rec_best,lr,5,0.6017388,0.02406232935025202,0.614647,0.02044529026450836,0.49082380000000003,0.036343335941545055,0.5784958,0.021441949849768813,0.7040000000000001,0.036386810797320486,0.208902,0.010797483799478473,0.3848914,0.020485348194258245
hHep,mDC,native,v4_bias_rec_best,mlp,5,0.6110632,0.013512633768440582,0.6094522,0.016139575947341372,0.4417194,0.0243256692948005,0.5708056,0.010372427576994674,0.668,0.0451220566907139,0.1982198,0.013389363082686198,0.347211,0.012981300304669013
hHep,mDC,native,v4_plain_best,lr,5,0.5502476000000001,0.027454470241474335,0.5579972,0.030649073743915983,0.3836106,0.032681953164399466,0.5312692,0.02139334768941038,0.595,0.05412947441089741,0.17655780000000001,0.016062321119937804,0.4264506,0.019275448940037694
hHep,mDC,native,v4_plain_best,mlp,5,0.5361542,0.032544541928870345,0.5443796,0.023163042603250545,0.2728764,0.030614743837569503,0.5151488,0.014525730431203799,0.563,0.042261093218230864,0.1670622,0.012540385486897917,0.412743,0.023862886154025893
hHep,mDC,native,v4_type_pe_best,lr,5,0.4639126,0.047199095498113124,0.5069754,0.039591863369131806,0.3412624,0.056152335711348644,0.4897862,0.029904474597625016,0.499,0.0749933330370107,0.14807120000000001,0.02225316748150698,0.471499,0.028377095693534245
hHep,mDC,native,v4_type_pe_best,mlp,5,0.48471380000000003,0.042924444259186394,0.5084064,0.03174405651204647,0.2832682,0.030322281902257966,0.4932648,0.0198644516400529,0.48100000000000004,0.05944745579080741,0.14273,0.017640300768410947,0.41524,0.03733890306369484
hHep,mDC,strict,baseline,lr,5,0.620864,0.05823089322687741,0.818416,0.03328697836091462,0.2174556,0.06060709562287241,0.5467278,0.02072057113498562,0.742,0.017204650534085267,0.8729412,0.0202407249909681,0.5849032,0.0405083936901971
hHep,mDC,strict,baseline,mlp,5,0.6903496,0.042579630785623296,0.8506142,0.01812642093078498,0.2223882,0.02865201105262945,0.5463418,0.006979606418702983,0.759,0.015620499351813323,0.8929412,0.018376954126296332,0.5444936,0.03047978367114833
hHep,mDC,strict,cl_scratch_v5,lr,5,0.7422978,0.04868034814337302,0.854905,0.03602368983321947,0.259752,0.044384196516327745,0.5514706,0.012419284385180954,0.8,0.013784048752090201,0.9411764,0.016216570618968734,0.5665978,0.03073481775055773
hHep,mDC,strict,cl_scratch_v5,mlp,5,0.7850734,0.022119467991794033,0.876117,0.018007327708463586,0.2020208,0.04698663928139573,0.5326472,0.013208841181572293,0.797,0.011224972160321799,0.9376472,0.013206055026388452,0.5367478,0.049955423727159
hHep,mDC,strict,cl_v6_fair,lr,5,0.7109006,0.041365137217710304,0.84044,0.028914528949993294,0.194766,0.05002358806803047,0.5334192,0.015379763189334214,0.792,0.012884098726725137,0.9317646,0.015157583324527692,0.6036102,0.028181303975508314
hHep,mDC,strict,cl_v6_fair,mlp,5,0.8046506,0.018568538635013808,0.8835516,0.013314634979600485,0.209709,0.09367864101704293,0.5424264,0.02534447198581969,0.806,0.0037416573867739447,0.9482352000000001,0.0044020064697817204,0.5442022,0.07444993172434748
hHep,mDC,strict,minus,lr,5,0.6814522000000001,0.02232266376040281,0.8231782,0.010033904611864732,0.3518638,0.0752739063803653,0.5648896,0.026748239139053637,0.78,0.010954451150103333,0.9176468,0.012887546630759476,0.5153024,0.03296568340926669
hHep,mDC,strict,minus,mlp,5,0.7108637999999999,0.024400169150233363,0.8367272,0.010509242910885617,0.24268119999999999,0.07261246985580369,0.5405146,0.020240338896372268,0.78,0.012247448713915901,0.9176472,0.014408633514667516,0.5271788,0.037201691603474175
hHep,mDC,strict,scGPT_human,lr,5,0.6800368,0.031107688454142662,0.8257862,0.021806266525015234,0.2469092,0.061880644558375435,0.5416912,0.01298340127085351,0.78,0.010488088481701525,0.917647,0.01233875937037434,0.5577562,0.027248129612140345
hHep,mDC,strict,scGPT_human,mlp,5,0.7252206,0.04508452505062021,0.8411506,0.028125817140840576,0.24184719999999998,0.04839524190827027,0.5336766,0.01601476078622469,0.793,0.014352700094407303,0.9329412,0.016885770511291462,0.5311314,0.05690680036902445
hHep,mDC,strict,scconcept,lr,5,0.6118568,0.02094855220200191,0.7867186,0.011337088772696468,0.4013666,0.01938297327656415,0.5224082,0.009732064167482641,0.764,0.0073484692283495405,0.8988236,0.008645283537282064,0.48345899999999997,0.009878320363300627
hHep,mDC,strict,scconcept,mlp,5,0.5897426,0.024435420950742803,0.7873634,0.01262867539530572,0.2551702,0.03520163714033765,0.521783,0.013634076969124075,0.75,0.0054772255750516665,0.8823532000000001,0.006443773316931614,0.5433358,0.014999735429666757
hHep,mDC,strict,scconcept_encoded,lr,5,0.4830146,0.02740914226749898,0.7133238,0.026307147123167854,0.2683148,0.041558423841142,0.4716176,0.04203256557289837,0.735,0.012247448713915901,0.8647058,0.014408633514667524,0.5937398,0.028016099046084195
hHep,mDC,strict,scconcept_encoded,mlp,5,0.5528674,0.031126671840079542,0.7571612,0.016672518146938695,0.2864408,0.0649158003151775,0.5112866,0.030198335560755664,0.751,0.01319090595827293,0.8835296,0.015518752135400599,0.5342062,0.04545302058785532
hHep,mDC,strict,v4_bias_rec_best,lr,5,0.6068752,0.07355067676208019,0.8025182000000001,0.04087443759808812,0.226869,0.05149346400078364,0.536195,0.01840252748945103,0.749,0.01959591794226544,0.8811764,0.023054209625142187,0.593549,0.037965476506953
hHep,mDC,strict,v4_bias_rec_best,mlp,5,0.6890438,0.030141727975681824,0.8409718,0.016180548561776233,0.194009,0.08245750435224196,0.5386948,0.01765987858848414,0.771,0.0073484692283495405,0.9070590000000001,0.008645201883125704,0.5771968000000001,0.06469334092903226
hHep,mDC,strict,v4_plain_best,lr,5,0.659467,0.043974191803829665,0.8228296,0.027705662703497988,0.2505604,0.04035476211105697,0.5454046,0.006980145860940136,0.759,0.014628738838327807,0.8929412,0.017210246406138417,0.549246,0.008206009578351712
hHep,mDC,strict,v4_plain_best,mlp,5,0.708364,0.03513658601514949,0.8381502000000001,0.020744010329731336,0.141648,0.01590263703918315,0.5153858,0.0068234564085952795,0.778,0.011661903789690611,0.9152938,0.013719852512326816,0.5987758,0.016676399460315173
hHep,mDC,strict,v4_type_pe_best,lr,5,0.6144486,0.029181103622721322,0.7844898,0.02226336105263537,0.178425,0.030026676692567894,0.5115256,0.008301681289955665,0.758,0.009273618495495711,0.8917648,0.010909937697347298,0.6156134,0.014141825661490802
hHep,mDC,strict,v4_type_pe_best,mlp,5,0.622941,0.042998036401677674,0.7908634,0.02297007638298141,0.1133972,0.020878918452831793,0.5102755999999999,0.007071459159183464,0.761,0.01019803902718558,0.8952942,0.011997679132232184,0.6231638,0.0247732123423669
hHep,mDC,topology_matched,baseline,lr,5,0.6178473999999999,0.05672150419232549,0.8148546,0.03262430870746536,0.2226292,0.060101842878234606,0.5481514,0.020695123421714593,0.736,0.012409673645990868,0.8975609999999999,0.015133838759548095,0.5805112,0.03936381453771979
hHep,mDC,topology_matched,baseline,mlp,5,0.689373,0.04160807602857888,0.8485008,0.017733009630629536,0.2276944,0.026537523882985015,0.5477836,0.00649215340545802,0.748,0.013266499161421611,0.9121952,0.016178827391377895,0.5391859999999999,0.028958537097028923
hHep,mDC,topology_matched,cl_scratch_v5,lr,5,0.7409916,0.047327661905486096,0.849686,0.03639601701834966,0.270573,0.04595547690972209,0.5552469999999999,0.012962639731165869,0.78,0.01581138830084191,0.962963,0.019520170788187276,0.5553106,0.03135944931021588
hHep,mDC,topology_matched,cl_scratch_v5,mlp,5,0.7810572,0.021384003361391436,0.870227,0.018253098476697042,0.210715,0.048765021632313464,0.5354938,0.013935200686032467,0.775,0.010954451150103333,0.9567902,0.013524091531781338,0.5282762000000001,0.04986076016829267
hHep,mDC,topology_matched,cl_v6_fair,lr,5,0.7080301999999999,0.041355199660502176,0.8401854,0.02874910020574559,0.1957808,0.050257808927170716,0.533399,0.015495287554608309,0.789,0.01200000000000001,0.9337278,0.014201066669796343,0.6047926,0.028708160182080653
hHep,mDC,topology_matched,cl_v6_fair,mlp,5,0.8026486,0.01924051586210722,0.883458,0.013471554416621725,0.2107756,0.09408495244958144,0.542491,0.025449717931639266,0.806,0.0058309518948453055,0.9538462,0.006900725770525874,0.5450016,0.07478516277069937
hHep,mDC,topology_matched,minus,lr,5,0.6831554,0.023226888664648986,0.819392,0.010339133058433871,0.3569902,0.07954165435644396,0.5671494,0.02825941677105175,0.76,0.010488088481701525,0.9268292,0.012790128559166227,0.507282,0.03434259613366469
hHep,mDC,topology_matched,minus,mlp,5,0.7103658,0.024447859214254342,0.8317476,0.011250003743999398,0.240978,0.07535768315971504,0.5400914,0.02108294087265815,0.766,0.006633249580710806,0.9341463999999999,0.00808918756365558,0.5216106,0.03805653532627479
hHep,mDC,topology_matched,scGPT_human,lr,5,0.675675,0.031199691203600045,0.8180962,0.02118929646212916,0.2536328,0.06233372260149396,0.5440586,0.013014061757960119,0.769,0.012409673645990868,0.9493826000000001,0.015320596288656644,0.5504146,0.027177409549844895
hHep,mDC,topology_matched,scGPT_human,mlp,5,0.7229358,0.04531943181197224,0.8355526,0.02908318252598914,0.251926,0.0501282952592645,0.5371914,0.01676213366609395,0.773,0.009273618495495711,0.954321,0.011448821196961723,0.5213784,0.05527629805839028
hHep,mDC,topology_matched,scconcept,lr,5,0.6038548,0.021185713444677748,0.7830458,0.011329755432488403,0.3950538,0.020256552129126026,0.5180556,0.010783913734818152,0.757,0.007483314773547889,0.9011906000000001,0.008908458623128912,0.4884448,0.009694699735422438
hHep,mDC,topology_matched,scconcept,mlp,5,0.5836734,0.024341417991563277,0.7856032,0.012515517638515812,0.25585579999999997,0.03717575741474543,0.5212302,0.013019766117715013,0.747,0.00509901951359279,0.8892858,0.006070461181821365,0.5444982,0.015621977050296804
hHep,mDC,topology_matched,scconcept_encoded,lr,5,0.4770598,0.027958056380227855,0.7115228,0.026392517086477354,0.2676466,0.040254603431657356,0.46964279999999997,0.04234444463870083,0.736,0.01019803902718558,0.8761904,0.01214062818144106,0.5962738,0.027203085783785635
hHep,mDC,topology_matched,scconcept_encoded,mlp,5,0.5504914,0.0323376732533434,0.7565492,0.01721681301983615,0.2874704,0.06588798297292155,0.5105158000000001,0.030458876613558807,0.751,0.013564659966250548,0.8940478000000001,0.016148373830203438,0.5351766,0.046761535973917696
hHep,mDC,topology_matched,v4_bias_rec_best,lr,5,0.6087582,0.07288493904065502,0.8057086,0.03980564372849659,0.227072,0.05137274095081944,0.537311,0.01700603395268866,0.752,0.018055470085267804,0.884706,0.021241595938158688,0.595853,0.03795454257397921
hHep,mDC,topology_matched,v4_bias_rec_best,mlp,5,0.6892623999999999,0.029862136645591862,0.8424862,0.016369820944653012,0.194009,0.08245750435224196,0.538422,0.017501869534424033,0.775,0.007071067811865481,0.9117646,0.008318828441553544,0.5796672,0.06498466369659844
hHep,mDC,topology_matched,v4_plain_best,lr,5,0.658039,0.04314579255964596,0.8238792,0.02731093558558552,0.2505604,0.04035476211105697,0.5449582,0.006944858455001086,0.76,0.01449137674618945,0.8941178,0.01704862169678242,0.5516028,0.008241037905506794
hHep,mDC,topology_matched,v4_plain_best,mlp,5,0.7065546,0.03721998847178758,0.8389318,0.021383543956977755,0.141648,0.01590263703918315,0.5150138,0.00688045839751975,0.779,0.009695359714832668,0.9164704,0.011406013108882554,0.601345,0.016748970654938754
hHep,mDC,topology_matched,v4_type_pe_best,lr,5,0.6141274,0.029339896282025258,0.7836824,0.022413345690458605,0.1793554,0.03017051079846014,0.511825,0.00833929692480126,0.756,0.008000000000000007,0.8946744,0.009467200000000018,0.6141336000000001,0.01424086102172198
hHep,mDC,topology_matched,v4_type_pe_best,mlp,5,0.6220414,0.04285336257798215,0.7896955999999999,0.022921540730064364,0.114019,0.020984825479379143,0.5104568,0.007091655614875839,0.758,0.011661903789690611,0.8970414,0.013800988495031783,0.6221672,0.024534752620721505
hHep,mESC,coverage_matched,baseline,lr,5,0.49575759999999996,0.007067902591292546,0.5639178,0.004804677820624433,0.0,0.0,0.5,0.0,0.578,0.006782329983125274,0.7006058000000001,0.008221157057251743,0.39408719999999997,0.09865330227093264
hHep,mESC,coverage_matched,baseline,mlp,5,0.482281,0.019337013264721096,0.5566588,0.008586083819763236,0.0,0.0,0.5,0.0,0.569,0.016248076809271882,0.6896972,0.019694589321943224,0.32586,0.02117344573752699
hHep,mESC,coverage_matched,cl_v6_fair,lr,5,0.492021,0.0,0.557271,0.0,0.7125254,0.0019747999999999875,0.4930848,0.0021276000000000073,0.54,0.0,0.574468,0.0,0.4332502,0.013582662925950855
hHep,mESC,coverage_matched,cl_v6_fair,mlp,5,0.492021,0.0,0.5572766,2.800000000036107e-06,0.711538,0.0,0.492021,0.0,0.54,0.0,0.574468,0.0,0.3977344,0.014001779695452996
hHep,mESC,coverage_matched,minus,mlp,2,0.4833785,0.02283750000000001,0.589279,0.01050899999999999,0.747475,0.0,0.5,0.0,0.61,0.010000000000000009,0.8243244999999999,0.013513500000000012,0.2934355,0.04040250000000001
hHep,mESC,coverage_matched,scGPT_human,mlp,5,0.518496,0.022845172058883683,0.4369378,0.015064235173416539,0.0,0.0,0.5,0.0,0.429,0.01984943324127921,0.6402986,0.02962581313381964,0.419595,0.005241207456302404
hHep,mESC,coverage_matched,scconcept,lr,5,0.49915760000000003,0.0024714010277573314,0.5679102,0.0015943453076420048,0.0,0.0,0.5,0.0,0.57,0.018439088914585754,0.581633,0.018815246328443308,0.3689072,0.09971052706389633
hHep,mESC,coverage_matched,scconcept,mlp,5,0.4869642,0.019011859439833884,0.5631312,0.009713357059225203,0.0,0.0,0.5,0.0,0.574,0.013564659966250517,0.5857146,0.013841379029562029,0.456216,0.08781224977188548
hHep,mESC,coverage_matched,scconcept_encoded,mlp,5,0.479256,0.015559089047884517,0.4243534,0.006885640902632074,0.0,0.0,0.5,0.0,0.41000000000000003,0.02190890230020664,0.5655174000000001,0.03021940537866358,0.4204496,0.005319075017331485
hHep,mESC,coverage_matched,v4_bias_rec_best,mlp,5,0.487937,0.021420301809264967,0.5902814,0.01241121427741861,0.0,0.0,0.5,0.0,0.599,0.01019803902718558,0.599,0.01019803902718558,0.5208722,0.050273002414417234
hHep,mESC,coverage_matched,v4_plain_best,lr,5,0.49613260000000003,0.007054205741258198,0.5631648,0.00415491412185619,0.0043716,0.0087432,0.501105,0.002210000000000001,0.529,0.009165151389911688,0.5845304,0.010127099497881901,0.297744,0.0261101181690164
hHep,mESC,coverage_matched,v4_plain_best,mlp,5,0.5077586,0.02924603746561232,0.5703778,0.014095409556305937,0.0,0.0,0.5,0.0,0.57,0.02387467277262662,0.6298342,0.026380843249600636,0.3851224,0.0477410294928796
hHep,mESC,coverage_matched,v4_type_pe_best,mlp,5,0.516605,0.009766872518877295,0.48991619999999997,0.0051413742287446705,0.0,0.0,0.5,0.0,0.499,0.0037416573867739447,0.6012052,0.004507948819585266,0.4375548,0.03252311015508818
hHep,mESC,native,baseline,lr,5,0.4959442,0.0011565561637897218,0.5135932,0.0006883381145919549,0.1352912,0.2705824,0.4991098,0.0017803999999999932,0.547,0.011224972160321799,0.1623146,0.003330948129286916,0.3191562,0.058725302483341894
hHep,mESC,native,baseline,mlp,5,0.4939526,0.0032266788250459736,0.512679,0.0015896894036257622,0.0,0.0,0.5,0.0,0.54,0.017888543819998333,0.1602374,0.005307978168756908,0.2965284,0.03149839465496616
hHep,mESC,native,cl_scratch_v5,lr,5,0.4982524,0.0028983044422558587,0.5158678,0.0020876392791859526,0.1410104,0.26874822274210486,0.5008904,0.0017807999999999795,0.5559999999999999,0.01113552872566,0.1649852,0.003304539992192561,0.3148414,0.05790861368259475
hHep,mESC,native,cl_scratch_v5,mlp,5,0.4957138,0.00028918188048353944,0.5136188,0.0002847549121613093,0.0,0.0,0.5,0.0,0.544,0.0037416573867739447,0.1614242,0.0011105239123945067,0.2947658,0.01320902408809978
hHep,mESC,native,cl_v6_fair,lr,5,0.4959774,0.0016039950872742859,0.5138482,0.0009851473798371411,0.1352912,0.2705824,0.4991098,0.0017803999999999932,0.547,0.00244948974278318,0.1623146,0.0007270085556580401,0.3233118,0.06297726641384174
hHep,mESC,native,cl_v6_fair,mlp,5,0.4951202,0.0008576000000000139,0.5132521999999999,0.0004275999999999946,0.0,0.0,0.5,0.0,0.545,0.0,0.161721,0.0,0.297957,0.013979407927376614
hHep,mESC,native,minus,lr,5,0.4965674,0.001766226101041433,0.5144332,0.0014262341182288197,0.1352912,0.2705824,0.4991098,0.0017803999999999932,0.542,0.008717797887081356,0.1608308,0.002586708286606746,0.3048594,0.0457179255242405
hHep,mESC,native,minus,mlp,5,0.4970702,0.0073243585493884674,0.5141538,0.003837025379118571,0.0,0.0,0.5,0.0,0.539,0.02477902338672773,0.1599406,0.007352816021090157,0.3073856,0.05674800428067933
hHep,mESC,native,scGPT_human,lr,5,0.496994,0.0008691204749630444,0.5142014,0.00045155668525667143,0.1352912,0.2705824,0.4991098,0.0017803999999999932,0.542,0.008124038404635967,0.160831,0.00241074685522972,0.3064176,0.0494525125776234
hHep,mESC,native,scGPT_human,mlp,5,0.491599,0.005106341625860937,0.5115964,0.0023915480007727233,0.1352912,0.2705824,0.4991098,0.0017803999999999932,0.516,0.02200000000000002,0.1531156,0.00652815455086658,0.291408,0.03326313484324652
hHep,mESC,native,scconcept,lr,5,0.49463039999999997,0.0017415538579096622,0.5129813999999999,0.0008609993263644476,0.1352912,0.2705824,0.4991098,0.0017803999999999932,0.546,0.011135528725660017,0.1620178,0.0033043963079509714,0.2972652,0.040591680770325336
hHep,mESC,native,scconcept,mlp,5,0.499408,0.005256958398161428,0.5154562,0.0027158214521577147,0.0,0.0,0.5,0.0,0.532,0.025612496949731386,0.15786340000000001,0.0076000868047674365,0.3209538,0.044117409631119556
hHep,mESC,native,scconcept_encoded,lr,5,0.4953894,0.0022917426208019175,0.5139654,0.002194797084014846,0.0,0.0,0.5,0.0,0.549,0.012409673645990838,0.162908,0.0036824497824138745,0.3841656,0.09764049477670625
hHep,mESC,native,scconcept_encoded,mlp,5,0.49778,0.008130290941903612,0.5143838,0.004511743272838131,0.0,0.0,0.5,0.0,0.535,0.025690465157330252,0.1587536,0.0076229838147539065,0.283306,0.03656705226840141
hHep,mESC,native,v4_bias_rec_best,lr,5,0.4965988,0.001588198652562083,0.5140264,0.0007636676240354555,0.1352912,0.2705824,0.4991098,0.0017803999999999932,0.542,0.008124038404635967,0.160831,0.00241074685522972,0.356359,0.08208075224314164
hHep,mESC,native,v4_bias_rec_best,mlp,5,0.4948472,0.00803822133061787,0.5129272,0.004297110582705563,0.0,0.0,0.5,0.0,0.53,0.034785054261852154,0.15726980000000002,0.01032173178105303,0.28804219999999997,0.020087921748155033
hHep,mESC,native,v4_plain_best,lr,5,0.498248,0.0009134398721317135,0.5154598,0.0010843478039817224,0.1352912,0.2705824,0.4991098,0.0017803999999999932,0.537,0.009273618495495711,0.1593472,0.0027516335802573733,0.3159904,0.05886697379549928
hHep,mESC,native,v4_plain_best,mlp,5,0.4924394,0.007666164349921039,0.5117894,0.004016249773109263,0.0,0.0,0.5,0.0,0.518,0.03171750305430741,0.15370899999999998,0.009411522703579912,0.3125338,0.041680804173624096
hHep,mESC,native,v4_type_pe_best,lr,5,0.4964782,0.0014806157367798075,0.513952,0.0006954532335103238,0.1352912,0.2705824,0.4991098,0.0017803999999999932,0.541,0.009165151389911688,0.1605342,0.0027197368549181362,0.3341922,0.06862716803249279
hHep,mESC,native,v4_type_pe_best,mlp,5,0.4947538,0.005294601340988763,0.5129638,0.002879856760326804,0.0,0.0,0.5,0.0,0.533,0.02461706725018233,0.15816,0.007304728797155998,0.3019888,0.04677976484079415
