network_group,negative_protocol,embedding,clf,auroc_mean,auroc_std,auroc_min,auroc_max,auroc_count,auprc_mean,auprc_std,auprc_min,auprc_max,auprc_count,auprc_lift_mean,auprc_lift_std,auprc_lift_min,auprc_lift_max,auprc_lift_count,precision_at_k_mean,precision_at_k_std,precision_at_k_min,precision_at_k_max,precision_at_k_count,recall_at_k_mean,recall_at_k_std,recall_at_k_min,recall_at_k_max,recall_at_k_count,f1_mean,f1_std,f1_min,f1_max,f1_count,specificity_mean,specificity_std,specificity_min,specificity_max,specificity_count,random_auprc_baseline_mean,random_auprc_baseline_std,random_auprc_baseline_min,random_auprc_baseline_max,random_auprc_baseline_count,test_positive_ratio_mean,test_positive_ratio_std,test_positive_ratio_min,test_positive_ratio_max,test_positive_ratio_count,test_negative_to_positive_ratio_mean,test_negative_to_positive_ratio_std,test_negative_to_positive_ratio_min,test_negative_to_positive_ratio_max,test_negative_to_positive_ratio_count,delta_auprc_vs_baseline_mean,delta_auprc_vs_baseline_std,delta_auprc_vs_baseline_min,delta_auprc_vs_baseline_max,delta_auprc_vs_baseline_count,lift_ratio_vs_baseline_mean,lift_ratio_vs_baseline_std,lift_ratio_vs_baseline_min,lift_ratio_vs_baseline_max,lift_ratio_vs_baseline_count,delta_precision_at_k_vs_baseline_mean,delta_precision_at_k_vs_baseline_std,delta_precision_at_k_vs_baseline_min,delta_precision_at_k_vs_baseline_max,delta_precision_at_k_vs_baseline_count,delta_recall_at_k_vs_baseline_mean,delta_recall_at_k_vs_baseline_std,delta_recall_at_k_vs_baseline_min,delta_recall_at_k_vs_baseline_max,delta_recall_at_k_vs_baseline_count,test_cosine_delta_mean,test_cosine_delta_std,test_cosine_delta_min,test_cosine_delta_max,test_cosine_delta_count,test_l2_delta_mean,test_l2_delta_std,test_l2_delta_min,test_l2_delta_max,test_l2_delta_count,test_pos_cosine_mean_mean,test_pos_cosine_mean_std,test_pos_cosine_mean_min,test_pos_cosine_mean_max,test_pos_cosine_mean_count,test_neg_cosine_mean_mean,test_neg_cosine_mean_std,test_neg_cosine_mean_min,test_neg_cosine_mean_max,test_neg_cosine_mean_count,test_pos_l2_mean_mean,test_pos_l2_mean_std,test_pos_l2_mean_min,test_pos_l2_mean_max,test_pos_l2_mean_count,test_neg_l2_mean_mean,test_neg_l2_mean_std,test_neg_l2_mean_min,test_neg_l2_mean_max,test_neg_l2_mean_count
STRING,tf_stratified_1to10,baseline,lr,0.832760397270961,0.035556511300467955,0.7787620930725231,0.8742324413966205,12,0.4597577539420843,0.0925565484960874,0.2739490569362794,0.5666709104776959,12,5.035927365891829,1.0210224861804293,3.013439626299074,6.233380015254656,12,0.45407748324841496,0.08921067287343842,0.2258064516129032,0.5483870967741935,12,0.45407748324841496,0.08921067287343842,0.2258064516129032,0.5483870967741935,12,0.4647941227216353,0.07801188081553206,0.3098591549295774,0.56,12,0.9431940814971943,0.01867807587757376,0.9064516129032258,0.9705882352941176,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12,0.15698394008601702,0.03555847973439712,0.104433286935091,0.230552326887846,12,0.0704317837953567,0.030764479550836756,0.0255144834518432,0.137000024318695,12,0.20313542212049163,0.041833298600669644,0.1514802128076553,0.2909674644470215,12,0.04615148203447456,0.013232038509040667,0.0241074748337268,0.0630487203598022,12,0.7877804785966873,0.034998282942379416,0.7477558851242065,0.8793565034866333,12,0.8582122623920441,0.025719310293868237,0.8247211575508118,0.9172164797782898,12
STRING,tf_stratified_1to10,baseline,mlp,0.8248251711699973,0.1144432667161332,0.54638671875,0.9353121778494912,12,0.5116651877379137,0.19075486136471737,0.1145271117324021,0.7231722381955527,12,5.605284935462108,2.095134123651067,1.2597982290564231,7.8871920101539095,12,0.47474442167811093,0.1883823306727738,0.125,0.6935483870967742,12,0.47474442167811093,0.1883823306727738,0.125,0.6935483870967742,12,0.40315422872687506,0.2595229959007743,0.0,0.6666666666666666,12,0.9896359954245613,0.007713695783225498,0.9789473684210528,1.0,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,0.0,0.0,0.0,0.0,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12,0.15698394008601702,0.03555847973439712,0.104433286935091,0.230552326887846,12,0.0704317837953567,0.030764479550836756,0.0255144834518432,0.137000024318695,12,0.20313542212049163,0.041833298600669644,0.1514802128076553,0.2909674644470215,12,0.04615148203447456,0.013232038509040667,0.0241074748337268,0.0630487203598022,12,0.7877804785966873,0.034998282942379416,0.7477558851242065,0.8793565034866333,12,0.8582122623920441,0.025719310293868237,0.8247211575508118,0.9172164797782898,12
STRING,tf_stratified_1to10,cl_scratch_v5,lr,0.8409599311625685,0.04566741438456719,0.75703125,0.9037678476996298,12,0.45577493775499006,0.0987767321729634,0.2516127332265292,0.6573961866924273,12,4.987995035818927,1.064857394275861,2.7677400654918216,7.125326410601797,12,0.47137700993545084,0.07659417632984335,0.3225806451612903,0.5967741935483871,12,0.47137700993545084,0.07659417632984335,0.3225806451612903,0.5967741935483871,12,0.46993437525386295,0.07568049219244218,0.3225806451612903,0.5942028985507246,12,0.9447177772376011,0.01676272469445148,0.9067226890756304,0.9647058823529412,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,-0.003982816187094192,0.06117484695595385,-0.09888125896523431,0.11968549565894637,12,0.995678004811594,0.12656164289561203,0.8255049674565459,1.2424336171123385,12,0.017299526687035858,0.05367141801391745,-0.05882352941176472,0.12121212121212122,12,0.017299526687035858,0.05367141801391745,-0.05882352941176472,0.12121212121212122,12,0.14896595136572913,0.023639253300198684,0.1121741645038127,0.1869079023599624,12,0.130444864432017,0.047708163478991684,0.0564764738082885,0.2242584228515625,12,0.19335695356130597,0.03269810255816497,0.1469433009624481,0.2544654607772827,12,0.04439100219557676,0.01692777590177737,0.0241567771881818,0.071894884109497,12,1.4350001414616902,0.0356077723874936,1.3668478727340698,1.5013633966445925,12,1.5654450058937073,0.03415824639939921,1.4772809743881226,1.6126701831817627,12
STRING,tf_stratified_1to10,cl_scratch_v5,mlp,0.8378174163140241,0.10799510290634869,0.57998046875,0.9220227690376944,12,0.5367007301310801,0.16450570039418988,0.1713820167662202,0.7211892848252818,12,5.880506688183988,1.810232770022061,1.8852021844284224,7.862502335647813,12,0.4965980889831009,0.15616731998406996,0.15625,0.7096774193548387,12,0.4965980889831009,0.15616731998406996,0.15625,0.7096774193548387,12,0.38841054933521413,0.2553403266823287,0.0,0.6468646864686468,12,0.987200054500346,0.01033496538885191,0.9669669669669668,1.0,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,0.025035542393166427,0.048323423104652735,-0.02905213831165132,0.1524386502440483,12,1.106721989064334,0.20933761895778033,0.9540212394711556,1.5898107363629128,12,0.02185366730499,0.05917389464261727,-0.05042016806722688,0.1612903225806452,12,0.02185366730499,0.05917389464261727,-0.05042016806722688,0.1612903225806452,12,0.14896595136572913,0.023639253300198684,0.1121741645038127,0.1869079023599624,12,0.130444864432017,0.047708163478991684,0.0564764738082885,0.2242584228515625,12,0.19335695356130597,0.03269810255816497,0.1469433009624481,0.2544654607772827,12,0.04439100219557676,0.01692777590177737,0.0241567771881818,0.071894884109497,12,1.4350001414616902,0.0356077723874936,1.3668478727340698,1.5013633966445925,12,1.5654450058937073,0.03415824639939921,1.4772809743881226,1.6126701831817627,12
STRING,tf_stratified_1to10,cl_v6_fair,lr,0.8412802004056924,0.04490781559572922,0.7695109261186264,0.9049841353781068,12,0.4535268109215604,0.08157124956475778,0.26403571500942136,0.5450049913357552,12,4.966390825363399,0.8947330447215947,2.904392865103635,5.995054904693307,12,0.4517397140037427,0.06469537152180056,0.3225806451612903,0.543010752688172,12,0.4517397140037427,0.06469537152180056,0.3225806451612903,0.543010752688172,12,0.45737352382808094,0.07653622480203967,0.27586206896551724,0.5522388059701493,12,0.943846178635273,0.016640349747534148,0.9176470588235294,0.9764705882352941,12,0.09132216676128681,0.0009384860754438341,0.09090909090909091,0.09401709401709402,12,0.09132216676128681,0.0009384860754438341,0.09090909090909091,0.09401709401709402,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,-0.00623094302052397,0.0364146269826327,-0.08843610319804457,0.044987582158168615,12,0.9936145438557503,0.08195286198430883,0.8290763231490966,1.1174691097304643,12,-0.002337769244672263,0.04956122949283551,-0.0625,0.09677419354838712,12,-0.002337769244672263,0.04956122949283551,-0.0625,0.09677419354838712,12,0.1534996715684732,0.027768105815460572,0.11081290245056152,0.19891461730003357,12,0.11118310689926147,0.04458666803547133,0.044123053550720215,0.19585394859313965,12,0.1966045449177424,0.034820234431870926,0.13695108890533447,0.2607298791408539,12,0.043104873349269233,0.015840867337223317,0.02613818645477295,0.07219287753105164,12,1.2038064102331798,0.031110444620684227,1.1505964994430542,1.2677361965179443,12,1.3149895171324413,0.028748329601051822,1.2387932538986206,1.3464504480361938,12
STRING,tf_stratified_1to10,cl_v6_fair,mlp,0.8431854815472747,0.09880124684185726,0.587109375,0.9258657070181524,12,0.5414414055231221,0.15661934860166982,0.1529428038101181,0.7203524803897026,12,5.930564051952595,1.7215046034028119,1.682370841911299,7.923877284286728,12,0.5097762481892164,0.143416773326394,0.1875,0.6935483870967742,12,0.5097762481892164,0.143416773326394,0.1875,0.6935483870967742,12,0.42090037778260614,0.23249731628674083,0.0,0.6791277258566978,12,0.9866986490874186,0.010664259784267332,0.960960960960961,1.0,12,0.09132216676128681,0.0009384860754438341,0.09090909090909091,0.09401709401709402,12,0.09132216676128681,0.0009384860754438341,0.09090909090909091,0.09401709401709402,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,0.029776217785208448,0.07078448998546706,-0.027367634019049014,0.23630185991155567,12,1.1254208128896919,0.2737866790739254,0.9463148007517231,1.914291577465618,12,0.03503182651110558,0.09065938438154855,-0.05882352941176466,0.29032258064516137,12,0.03503182651110558,0.09065938438154855,-0.05882352941176466,0.29032258064516137,12,0.1534996715684732,0.027768105815460572,0.11081290245056152,0.19891461730003357,12,0.11118310689926147,0.04458666803547133,0.044123053550720215,0.19585394859313965,12,0.1966045449177424,0.034820234431870926,0.13695108890533447,0.2607298791408539,12,0.043104873349269233,0.015840867337223317,0.02613818645477295,0.07219287753105164,12,1.2038064102331798,0.031110444620684227,1.1505964994430542,1.2677361965179443,12,1.3149895171324413,0.028748329601051822,1.2387932538986206,1.3464504480361938,12
STRING,tf_stratified_1to10,minus,lr,0.8424941047054282,0.04727754002173124,0.7586914062500001,0.911409307244844,12,0.4593572574860862,0.0946389421230327,0.2964797496961837,0.592149296472978,12,5.031627303395006,1.0402204464976563,3.261277246658021,6.418134310158734,12,0.4695412455533143,0.06829277629422635,0.3445378151260504,0.5967741935483871,12,0.4695412455533143,0.06829277629422635,0.3445378151260504,0.5967741935483871,12,0.46333578717956114,0.07521524173519724,0.3272727272727272,0.6074074074074074,12,0.9464340193895883,0.012672140474480639,0.9184873949579831,0.9622641509433962,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,-0.0004004964559981237,0.04323925494836231,-0.061365867364763904,0.07667722391103027,12,1.0054076350219894,0.1161280522981799,0.8704209299032155,1.2798959221417046,12,0.01546376230489927,0.06126175905682563,-0.0625,0.16129032258064518,12,0.01546376230489927,0.06126175905682563,-0.0625,0.16129032258064518,12,0.17646128141010797,0.04349867350169468,0.1031059063971042,0.2577897608280182,12,0.07786823312441503,0.034584271650395,0.0260547399520874,0.1474062800407409,12,0.21250380451480544,0.04234788046570543,0.1581365466117859,0.2977164685726166,12,0.03604252310469742,0.01691210000534444,0.0199799574911594,0.0781841725111007,12,0.7128595809141794,0.029362567042631474,0.6662689447402954,0.7755095958709717,12,0.7907278140385946,0.015424892604465548,0.7549365758895874,0.8136752247810364,12
STRING,tf_stratified_1to10,minus,mlp,0.8306529564181954,0.12768398629954486,0.46240234375,0.9315023979203084,12,0.5284507775536456,0.1739946132199282,0.0863108882399444,0.7208100540073032,12,5.78952091288611,1.9118584547748412,0.9494197706393885,7.812650907950131,12,0.49287515282410604,0.14929857466787463,0.09375,0.6505376344086021,12,0.49287515282410604,0.14929857466787463,0.09375,0.6505376344086021,12,0.41017785182085587,0.20999887654919727,0.0,0.6191950464396285,12,0.9872234220074451,0.008857904846529036,0.975813953488372,1.0,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,0.016785589815731854,0.0883686607819004,-0.057652642265452525,0.282043513010244,12,1.066630414833176,0.33383636856288035,0.7536284372700658,2.091273714564064,12,0.018130731145995154,0.11505290060072407,-0.08064516129032262,0.3548387096774194,12,0.018130731145995154,0.11505290060072407,-0.08064516129032262,0.3548387096774194,12,0.17646128141010797,0.04349867350169468,0.1031059063971042,0.2577897608280182,12,0.07786823312441503,0.034584271650395,0.0260547399520874,0.1474062800407409,12,0.21250380451480544,0.04234788046570543,0.1581365466117859,0.2977164685726166,12,0.03604252310469742,0.01691210000534444,0.0199799574911594,0.0781841725111007,12,0.7128595809141794,0.029362567042631474,0.6662689447402954,0.7755095958709717,12,0.7907278140385946,0.015424892604465548,0.7549365758895874,0.8136752247810364,12
STRING,tf_stratified_1to10,scGPT_human,lr,0.8525294723976886,0.035263934355219996,0.8102287974013136,0.9153225806451613,12,0.5019122600771496,0.10105475836311527,0.336475652927787,0.690961315006347,12,5.49424242408636,1.0944442123972884,3.7012321822056573,7.489129091681702,12,0.4928647423622352,0.0850124347303201,0.2903225806451613,0.6290322580645161,12,0.4928647423622352,0.0850124347303201,0.2903225806451613,0.6290322580645161,12,0.49295940127546145,0.0929782151758153,0.25,0.6166666666666667,12,0.9514360302769022,0.01881910395334297,0.9236486486486486,0.9882352941176472,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,0.04215450613506533,0.06624919641188322,-0.08235420217841222,0.15325062397286615,12,1.1033938801911665,0.14493982822424853,0.8408310347083664,1.2850057224607496,12,0.038787259113820256,0.05587562491349072,-0.0430622009569378,0.12121212121212122,12,0.038787259113820256,0.05587562491349072,-0.0430622009569378,0.12121212121212122,12,0.10771435677694774,0.02089560904203258,0.0757092162966728,0.1535969749093055,12,0.1068571309248606,0.06066699980803874,0.0158100128173828,0.2216140031814575,12,0.13947226665914056,0.027841673062533996,0.1026307865977287,0.1998065412044525,12,0.03175790988219276,0.013063534825790568,0.0099724372848868,0.0537212677299976,12,2.0439568360646567,0.049476733063591835,1.961501955986023,2.125665664672852,12,2.150813966989517,0.06396928859618727,1.9773119688034055,2.202704668045044,12
STRING,tf_stratified_1to10,scGPT_human,mlp,0.8520229244689975,0.08245571448962391,0.69521484375,0.9262691697514542,12,0.5588778240924964,0.15328060874521976,0.2165360486311228,0.7233636510255249,12,6.115731980234603,1.6651113119458032,2.381896534942351,7.957000161280775,12,0.5196820720911635,0.13880139822482582,0.25,0.6505376344086021,12,0.5196820720911635,0.13880139822482582,0.25,0.6505376344086021,12,0.45765906346103663,0.22619312137109324,0.0,0.6707317073170732,12,0.9858311314526196,0.008111223281628279,0.9748427672955976,1.0,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,0.04721263635458275,0.0997946189023201,-0.04191745322282142,0.29620803345289065,12,1.2207899712137749,0.5229723209408083,0.8378143344077823,2.6563258032205503,12,0.04493765041305256,0.09851050576008083,-0.048387096774193616,0.30303030303030304,12,0.04493765041305256,0.09851050576008083,-0.048387096774193616,0.30303030303030304,12,0.10771435677694774,0.02089560904203258,0.0757092162966728,0.1535969749093055,12,0.1068571309248606,0.06066699980803874,0.0158100128173828,0.2216140031814575,12,0.13947226665914056,0.027841673062533996,0.1026307865977287,0.1998065412044525,12,0.03175790988219276,0.013063534825790568,0.0099724372848868,0.0537212677299976,12,2.0439568360646567,0.049476733063591835,1.961501955986023,2.125665664672852,12,2.150813966989517,0.06396928859618727,1.9773119688034055,2.202704668045044,12
STRING,tf_stratified_1to10,scconcept,lr,0.7383969458121667,0.05334879770963924,0.6609781477627471,0.8179930795847751,12,0.2805351857850431,0.08443617415286443,0.1895878974604946,0.4734442353248578,12,3.07193047385216,0.9276492041920625,2.0854668720654406,5.2078865885734364,12,0.3102754639625093,0.08123628000317551,0.1932773109243697,0.4411764705882353,12,0.3102754639625093,0.08123628000317551,0.1932773109243697,0.4411764705882353,12,0.30848382957442316,0.08933233489372416,0.1153846153846153,0.4210526315789473,12,0.9305609539770786,0.025932705511395024,0.8932773109243698,0.9685534591194968,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,-0.17922256815704118,0.07253680893149154,-0.2827587602325963,-0.08436115947578482,12,0.612253041649862,0.12404585138517299,0.40835876512080915,0.8354835700420032,12,-0.14380201928590566,0.06814534224624302,-0.2311827956989248,-0.032258064516129004,12,-0.14380201928590566,0.06814534224624302,-0.2311827956989248,-0.032258064516129004,12,0.004470633707872633,0.005974739506853442,-0.0056796113494783,0.0148917539045214,12,-0.3431539535522461,0.539421865164377,-1.054718017578125,0.6293430328369141,12,0.0069606755569111166,0.007281786243187373,-0.0035128565505146,0.0215851124376058,12,0.002490041849038458,0.0033966243203432055,-0.002193306107074,0.0088943541049957,12,31.191957632700603,0.6711719885056874,29.46255874633789,31.899911880493164,12,30.848803679148357,0.8792253995197691,28.416481018066406,31.61419677734375,12
STRING,tf_stratified_1to10,scconcept,mlp,0.6735478764380484,0.08841214561183834,0.4880332986472424,0.7668517204276458,12,0.24036192854325597,0.09536579907736238,0.0867734820090601,0.4130060038789813,12,2.635426816666354,1.0551375454991143,0.9545083020996612,4.543066042668794,12,0.2828412514079664,0.10197146901649295,0.064516129032258,0.4210526315789473,12,0.2828412514079664,0.10197146901649295,0.064516129032258,0.4210526315789473,12,0.11220686439142956,0.13443748963003838,0.0,0.35,12,0.9927280005501026,0.008443190776342478,0.9774774774774776,1.0,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,-0.27130325919465775,0.20444673770111557,-0.5328313177279809,0.2984788921465792,12,0.6742516929651344,0.9270815761225478,0.2632027481343965,3.6061854492933425,12,-0.19190317027014447,0.17764841676869517,-0.46774193548387105,0.28125,12,-0.19190317027014447,0.17764841676869517,-0.46774193548387105,0.28125,12,0.004470633707872633,0.005974739506853442,-0.0056796113494783,0.0148917539045214,12,-0.3431539535522461,0.539421865164377,-1.054718017578125,0.6293430328369141,12,0.0069606755569111166,0.007281786243187373,-0.0035128565505146,0.0215851124376058,12,0.002490041849038458,0.0033966243203432055,-0.002193306107074,0.0088943541049957,12,31.191957632700603,0.6711719885056874,29.46255874633789,31.899911880493164,12,30.848803679148357,0.8792253995197691,28.416481018066406,31.61419677734375,12
STRING,tf_stratified_1to10,scconcept_encoded,lr,0.7097124632637276,0.04681231309611383,0.6312174817898023,0.7713704705246078,12,0.23217120118071544,0.0612995320001201,0.157008526374102,0.3386329602828465,12,2.542844223722857,0.6756594415600301,1.7270937901151222,3.724962563111312,12,0.2652814203707727,0.07399411367248504,0.0967741935483871,0.3529411764705882,12,0.2652814203707727,0.07399411367248504,0.0967741935483871,0.3529411764705882,12,0.2650967168113817,0.09305644310118785,0.0377358490566037,0.3859649122807017,12,0.9302584843405343,0.019161214142232475,0.8974789915966387,0.9647058823529412,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,-0.22758655276136888,0.06992915909114282,-0.33384122175829956,-0.11280383648725442,12,0.5087312729670469,0.0969177956751347,0.36924435809414163,0.6600795306735784,12,-0.18879606287764228,0.06624845476912297,-0.32835820895522394,-0.12121212121212122,12,-0.18879606287764228,0.06624845476912297,-0.32835820895522394,-0.12121212121212122,12,0.0341172326977054,0.029832035871642983,-0.0228144712746143,0.080283872783184,12,0.26010704040527344,0.5899418523347072,-1.0567512512207031,1.3396739959716797,12,0.13442289860298232,0.08328234077662454,0.0295555777847766,0.3339008390903473,12,0.1003056659052769,0.06470171953787082,0.052370049059391,0.2664839923381805,12,26.16480032602946,2.3204398110283955,21.554954528808597,28.785531997680664,12,26.424907366434734,2.3001055565761424,21.511842727661133,28.165637969970703,12
STRING,tf_stratified_1to10,scconcept_encoded,mlp,0.6545704860031086,0.06028564043352552,0.558792924037461,0.7629464575446187,12,0.19009838473548155,0.05529485790922866,0.1118354848949711,0.296355634979376,12,2.0822174719111786,0.6097528657850794,1.2301903338446822,3.2599119847731366,12,0.204789895513668,0.06401032653536529,0.1290322580645161,0.3302325581395349,12,0.204789895513668,0.06401032653536529,0.1290322580645161,0.3302325581395349,12,0.06215106750297112,0.07527628683434603,0.0,0.2056737588652482,12,0.994065154655816,0.006713984031890537,0.981081081081081,1.0,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,-0.3215668030024321,0.18086942607396606,-0.5659688699867491,0.0566403829814838,12,0.46259458922616786,0.3433829020614913,0.2106623546327542,1.4945587304587467,12,-0.2699545261644429,0.16472303225450236,-0.5322580645161291,0.03125,12,-0.2699545261644429,0.16472303225450236,-0.5322580645161291,0.03125,12,0.0341172326977054,0.029832035871642983,-0.0228144712746143,0.080283872783184,12,0.26010704040527344,0.5899418523347072,-1.0567512512207031,1.3396739959716797,12,0.13442289860298232,0.08328234077662454,0.0295555777847766,0.3339008390903473,12,0.1003056659052769,0.06470171953787082,0.052370049059391,0.2664839923381805,12,26.16480032602946,2.3204398110283955,21.554954528808597,28.785531997680664,12,26.424907366434734,2.3001055565761424,21.511842727661133,28.165637969970703,12
STRING,tf_stratified_1to10,v4_bias_rec_best,lr,0.8397125368430206,0.04111870392305197,0.754296875,0.8864013266998341,12,0.44272457568062734,0.09834168731761901,0.284270322437784,0.592289817878181,12,4.848184027748444,1.077116385176755,3.1269735468156243,6.4196573808731925,12,0.46412394266579593,0.08925694086979397,0.3333333333333333,0.5967741935483871,12,0.46412394266579593,0.08925694086979397,0.3333333333333333,0.5967741935483871,12,0.4636224578373331,0.087629672741697,0.3430656934306569,0.5964912280701754,12,0.9404251781387073,0.02274583025375345,0.9092436974789916,0.9823529411764704,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,-0.017033178261456974,0.09459409104771993,-0.22322642917656121,0.1717464961645715,12,0.9872492224315182,0.249838971582375,0.5648763886370362,1.6269285906120852,12,0.01004645941738097,0.07805396515799383,-0.09375,0.1935483870967742,12,0.01004645941738097,0.07805396515799383,-0.09375,0.1935483870967742,12,0.17784773372113702,0.049499350653476284,0.1106826290488243,0.2747214585542679,12,0.1501794854799906,0.066654895141619,0.0586081743240356,0.2974387407302856,12,0.22767933333913482,0.05374995098572315,0.1742023527622223,0.3350854516029358,12,0.04983159961799777,0.014945859294958173,0.0334345251321792,0.0829252302646637,12,1.3888132870197296,0.06184044582862127,1.2938145399093628,1.5250060558319092,12,1.5389927724997203,0.046889986331094514,1.476994514465332,1.6347757577896118,12
STRING,tf_stratified_1to10,v4_bias_rec_best,mlp,0.8557585566503149,0.07535235653262214,0.64189453125,0.92566048098046,12,0.5569378974819722,0.13704903768257726,0.200420150423111,0.7083677284522869,12,6.097055889479343,1.4961865600260422,2.2046216546542214,7.683879698957853,12,0.526838105963061,0.1295247689796214,0.1875,0.7096774193548387,12,0.526838105963061,0.1295247689796214,0.1875,0.7096774193548387,12,0.44887959581622594,0.1819373659512666,0.0,0.6237942122186495,12,0.9865496989109249,0.008683267656284091,0.9722488038277513,1.0,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,0.04527270974405847,0.11346682465346497,-0.06303384884949603,0.32007509998429406,12,1.2100184999184396,0.42486773577152537,0.9042060340313355,2.2384243110978357,12,0.05209368428495011,0.13437331769003993,-0.09569377990430628,0.3870967741935484,12,0.05209368428495011,0.13437331769003993,-0.09569377990430628,0.3870967741935484,12,0.17784773372113702,0.049499350653476284,0.1106826290488243,0.2747214585542679,12,0.1501794854799906,0.066654895141619,0.0586081743240356,0.2974387407302856,12,0.22767933333913482,0.05374995098572315,0.1742023527622223,0.3350854516029358,12,0.04983159961799777,0.014945859294958173,0.0334345251321792,0.0829252302646637,12,1.3888132870197296,0.06184044582862127,1.2938145399093628,1.5250060558319092,12,1.5389927724997203,0.046889986331094514,1.476994514465332,1.6347757577896118,12
STRING,tf_stratified_1to10,v4_plain_best,lr,0.8417073991709567,0.04690564156221233,0.7573017442271026,0.8957975986277873,12,0.464026039920038,0.10600903208838129,0.2915085915529387,0.6227250134185748,12,5.0775449945900855,1.1438758363102894,3.206594507082326,6.849975147604323,12,0.48156696376618174,0.08781117765659169,0.3529411764705882,0.5967741935483871,12,0.48156696376618174,0.08781117765659169,0.3529411764705882,0.5967741935483871,12,0.48030908866640337,0.08319461964044414,0.3636363636363636,0.5939086294416244,12,0.9463201712987824,0.014620078346586568,0.920945945945946,0.973529411764706,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,0.0913221667612868,0.00093848607544383,0.0909090909090909,0.094017094017094,12,9.951280985103807,0.11009406407025653,9.636363636363637,10.0,12,0.004268285977953641,0.07060253747338786,-0.08313007891422503,0.16808542641205554,12,1.0160931690225061,0.16740569598525606,0.8379588820039066,1.4410932507385659,12,0.027489480517766784,0.06783183340307515,-0.06976744186046518,0.1515151515151515,12,0.027489480517766784,0.06783183340307515,-0.06976744186046518,0.1515151515151515,12,0.15195328990618384,0.031290579769217924,0.1032781116664409,0.211038950830698,12,0.12983332077662146,0.05538760142572195,0.0498406887054443,0.2356735467910766,12,0.19070714836319283,0.036843182925595255,0.1444834470748901,0.2704373598098755,12,0.03875385845700894,0.015363697414632584,0.0216018557548522,0.065686821937561,12,1.4226194222768147,0.04275380769701051,1.344097375869751,1.500198245048523,12,1.5524527430534363,0.03679287426229535,1.456519365310669,1.5981364250183103,12
